,proc_flag,slope40,conf_flag,slope40_noise,sigma40_noise,corr_flag,sm,sat_id,ssf,sigma40,dir,sm_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd
2015-07-20 10:34:58.123977,0,-0.089,0,0.00047,0.089999996,0,74.34,4,1,-9.57,1,2.1599998,0,0,,,,
2015-07-20 17:54:46.874995,0,-0.089,0,0.00047,0.089999996,0,67.909996,3,1,-9.849999,0,2.1399999,0,0,,,,
2015-07-20 19:34:52.500028,0,-0.089,0,0.00047,0.089999996,0,67.1,3,1,-9.889999,0,2.06,0,0,,,,
2015-07-21 08:34:05.625033,0,-0.09,0,0.00047,0.089999996,0,73.36,4,1,-9.62,1,2.1299999,0,0,,,,
2015-07-21 10:14:20.624984,0,-0.09,0,0.00047,0.089999996,0,71.22,4,1,-9.71,1,2.09,0,0,,,,
2015-07-21 17:34:11.248982,0,-0.09,0,0.00047,0.089999996,0,68.04,3,1,-9.849999,0,2.2,0,0,,,,
2015-07-21 20:08:52.498982,0,-0.09,0,0.00047,0.089999996,0,70.97,4,1,-9.719999,0,2.18,0,0,,,,
2015-07-22 10:39:05.624985,0,-0.09,0,0.00047,0.089999996,0,71.119995,3,1,-9.719999,1,2.18,0,0,,,,
2015-07-22 18:07:48.749980,0,-0.09,0,0.00047,0.089999996,0,75.53,4,1,-9.5199995,0,2.11,0,0,,,,
2015-07-22 19:47:59.999049,0,-0.09,0,0.00047,0.089999996,0,76.33,4,1,-9.49,0,2.11,0,0,,,,
2015-07-23 08:38:18.749990,0,-0.09,0,0.00047,0.089999996,0,71.88,3,1,-9.679999,1,2.1,0,0,,,,
2015-07-23 10:18:30.000009,0,-0.09,0,0.00047,0.089999996,0,68.86,3,1,-9.809999,1,2.12,0,0,,,,
2015-07-23 17:47:11.250038,0,-0.09,0,0.00047,0.089999996,0,82.119995,4,1,-9.23,0,2.1699998,0,0,,,,
2015-07-24 08:17:26.250057,0,-0.09,0,0.00047,0.089999996,0,71.979996,3,1,-9.679999,1,2.18,0,0,,,,
2015-07-24 09:57:50.625014,0,-0.09,0,0.00047,0.08,0,77.71,3,1,-9.429999,1,2.04,0,0,,,,
2015-07-24 18:11:56.249952,0,-0.09,0,0.00047,0.089999996,0,81.89,3,1,-9.25,0,2.09,0,0,,,,
2015-07-24 19:52:13.124006,0,-0.09,0,0.00047,0.089999996,0,84.92,3,1,-9.11,0,2.1399999,0,0,,,,
2015-07-25 08:51:26.249961,0,-0.091000006,0,0.00047,0.089999996,0,78.729996,4,1,-9.38,1,2.06,0,0,,,,
2015-07-25 10:31:30.000028,0,-0.091000006,0,0.00047,0.089999996,0,72.83,4,1,-9.639999,1,2.1499999,0,0,,,,
2015-07-25 17:51:20.624024,0,-0.091000006,0,0.00047,0.089999996,0,66.299995,3,1,-9.929999,0,2.1599998,0,0,,,,
2015-07-25 19:31:22.499990,0,-0.091000006,0,0.00047,0.08,0,64.409996,3,1,-10.01,0,2.05,0,0,,,,
2015-07-26 08:30:35.624995,0,-0.091000006,0,0.00045999998,0.089999996,0,72.95,4,1,-9.639999,1,2.1399999,0,0,,,,
2015-07-26 10:10:52.500000,0,-0.091000006,0,0.00045999998,0.089999996,0,73.02,4,1,-9.63,1,2.08,0,0,,,,
2015-07-26 18:24:59.999990,0,-0.091000006,0,0.00045999998,0.08,2,100.0,4,1,-8.32,0,2.05,0,0,,,,
2015-07-26 20:05:22.499980,0,-0.091000006,0,0.00045999998,0.089999996,2,100.0,4,1,-8.33,0,2.18,0,0,,,,
2015-07-27 10:35:39.375052,0,-0.091000006,0,0.00045999998,0.089999996,0,86.46,3,1,-9.05,1,2.1699998,0,0,,,,
2015-07-27 18:04:20.624995,0,-0.091000006,0,0.00045999998,0.089999996,0,86.189995,4,1,-9.059999,0,2.12,0,0,,,,
2015-07-27 19:44:29.999961,0,-0.091000006,0,0.00045999998,0.089999996,0,97.06,4,1,-8.58,0,2.1,0,0,,,,
2015-07-28 08:34:48.750038,0,-0.091000006,0,0.00045999998,0.089999996,0,77.65,3,1,-9.429999,1,2.12,0,0,,,,
2015-07-28 10:15:01.875024,0,-0.091000006,0,0.00045999998,0.089999996,0,76.96,3,1,-9.46,1,2.11,0,0,,,,
2015-07-28 17:43:45.000019,0,-0.091000006,0,0.00045999998,0.089999996,0,77.689995,4,1,-9.429999,0,2.19,0,0,,,,
2015-07-28 20:09:37.499990,0,-0.091000006,0,0.00045999998,0.089999996,0,66.09,3,1,-9.94,0,2.2,0,0,,,,
2015-07-29 08:13:56.250019,0,-0.091000006,0,0.00045999998,0.089999996,0,74.13,3,1,-9.59,1,2.19,0,0,,,,
2015-07-29 10:48:37.500019,0,-0.091000006,0,0.00045999998,0.089999996,0,74.619995,4,1,-9.57,1,2.2,0,0,,,,
2015-07-29 18:08:30.000019,0,-0.091000006,0,0.00045999998,0.089999996,0,71.909996,3,1,-9.69,0,2.1,0,0,,,,
2015-07-29 19:48:43.125004,0,-0.091000006,0,0.00045999998,0.089999996,0,81.03,3,1,-9.29,0,2.12,0,0,,,,
2015-07-30 08:47:56.248972,0,-0.091000006,0,0.00045999998,0.089999996,0,85.119995,4,1,-9.11,1,2.08,0,0,,,,
2015-07-30 10:28:03.750008,0,-0.091000006,0,0.00045999998,0.089999996,0,91.079994,4,1,-8.84,1,2.1399999,0,0,,,,
2015-07-30 17:47:54.375042,0,-0.091000006,0,0.00045999998,0.089999996,0,82.009995,3,1,-9.24,0,2.1699998,0,0,,,,
2015-07-31 08:27:05.624956,0,-0.09200001,0,0.00045999998,0.089999996,0,79.58,4,1,-9.349999,1,2.1599998,0,0,,,,
2015-07-31 10:07:24.375014,0,-0.09200001,0,0.00045999998,0.089999996,0,78.36,4,1,-9.4,1,2.07,0,0,,,,
2015-07-31 18:21:31.875004,0,-0.09200001,0,0.00045999998,0.089999996,0,84.52,4,1,-9.13,0,2.06,0,0,,,,
2015-07-31 20:01:52.500028,0,-0.09200001,0,0.00045999998,0.089999996,0,82.9,4,1,-9.2,0,2.1699998,0,0,,,,
2015-08-01 08:52:11.250019,0,-0.09200001,0,0.00045999998,0.08,0,75.58,3,1,-9.53,1,2.05,0,0,,,,
2015-08-01 10:32:11.249980,0,-0.09200001,0,0.00045999998,0.089999996,0,72.45,3,1,-9.66,1,2.1699998,0,0,,,,
2015-08-01 18:00:52.500008,0,-0.09200001,0,0.00045999998,0.089999996,0,73.51,4,1,-9.62,0,2.1399999,0,0,,,,
2015-08-01 19:41:00.000009,0,-0.09200001,0,0.00045999998,0.089999996,0,82.89,4,1,-9.2,0,2.08,0,0,,,,
2015-08-02 08:31:20.624966,0,-0.09200001,0,0.00045999998,0.089999996,0,74.86,3,1,-9.559999,1,2.1299999,0,0,,,,
2015-08-02 10:11:35.625004,0,-0.09200001,0,0.00045999998,0.089999996,0,77.939995,3,1,-9.42,1,2.1,0,0,,,,
2015-08-02 17:40:18.750000,0,-0.09200001,0,0.00045999998,0.089999996,0,73.81,4,1,-9.599999,0,2.2,0,0,,,,
2015-08-02 20:06:07.499002,0,-0.09200001,0,0.00045999998,0.089999996,0,76.95,3,1,-9.469999,0,2.19,0,0,,,,
2015-08-03 08:10:28.125034,0,-0.09200001,0,0.00045999998,0.089999996,0,63.25,3,1,-10.07,1,2.21,0,0,,,,
2015-08-03 10:45:11.249049,0,-0.09200001,0,0.00045999998,0.089999996,0,74.65,4,1,-9.57,1,2.2,0,0,,,,
2015-08-03 18:05:03.750000,0,-0.09200001,0,0.00045999998,0.089999996,0,67.92,3,1,-9.86,0,2.12,0,0,,,,
2015-08-03 19:45:14.998982,0,-0.09200001,0,0.00045999998,0.089999996,0,66.97,3,1,-9.91,0,2.11,0,0,,,,
2015-08-04 08:44:26.249971,0,-0.09200001,0,0.00045,0.089999996,0,75.47,4,1,-9.53,1,2.09,0,0,,,,
2015-08-04 10:24:35.625024,0,-0.09200001,0,0.00045,0.089999996,0,74.479996,4,1,-9.58,1,2.1299999,0,0,,,,
2015-08-04 17:44:26.249971,0,-0.09200001,0,0.00045,0.089999996,0,70.85,3,1,-9.74,0,2.18,0,0,,,,
2015-08-05 08:23:35.623968,0,-0.093,0,0.00045,0.089999996,0,76.22,4,1,-9.5,1,2.18,0,0,,,,
2015-08-05 10:03:56.250028,0,-0.093,0,0.00045,0.089999996,0,71.92,4,1,-9.69,1,2.06,0,0,,,,
2015-08-05 18:18:03.748982,0,-0.093,0,0.00045,0.089999996,0,81.439995,4,1,-9.2699995,0,2.08,0,0,,,,
2015-08-05 19:58:20.625024,0,-0.093,0,0.00045,0.089999996,0,77.27,4,1,-9.45,0,2.1599998,0,0,,,,
2015-08-06 08:48:41.248944,0,-0.093,0,0.00045,0.089999996,0,72.84,3,1,-9.65,1,2.06,0,0,,,,
2015-08-06 10:28:44.999011,0,-0.093,0,0.00045,0.089999996,0,68.26,3,1,-9.849999,1,2.1599998,0,0,,,,
2015-08-06 17:57:26.249990,0,-0.093,0,0.00045,0.089999996,0,79.189995,4,1,-9.37,0,2.1499999,0,0,,,,
2015-08-06 19:37:29.999972,0,-0.093,0,0.00045,0.089999996,0,81.78,4,1,-9.26,0,2.07,0,0,,,,
2015-08-07 08:27:50.625014,0,-0.093,0,0.00045,0.089999996,0,74.299995,3,1,-9.59,1,2.1499999,0,0,,,,
2015-08-07 10:08:07.500019,0,-0.093,0,0.00045,0.089999996,0,71.13,3,1,-9.719999,1,2.09,0,0,,,,
2015-08-07 17:36:50.623977,0,-0.093,0,0.00045,0.089999996,0,73.56,4,1,-9.62,0,2.21,0,0,,,,
2015-08-07 18:22:13.124006,0,-0.093,0,0.00045,0.089999996,0,72.22,3,1,-9.679999,0,2.05,0,0,,,,
2015-08-07 20:02:37.500000,0,-0.093,0,0.00045,0.089999996,0,74.38,3,1,-9.58,0,2.19,0,0,,,,
2015-08-08 10:41:43.125014,0,-0.093,0,0.00045,0.089999996,0,73.9,4,1,-9.599999,1,2.19,0,0,,,,
2015-08-08 18:01:35.625014,0,-0.093,0,0.00045,0.089999996,0,65.869995,3,1,-9.96,0,2.1299999,0,0,,,,
2015-08-08 19:41:44.999980,0,-0.093,0,0.00045,0.089999996,0,61.5,3,1,-10.15,0,2.1,0,0,,,,
2015-08-09 08:40:56.250019,0,-0.093,0,0.00045,0.089999996,0,70.92,4,1,-9.74,1,2.11,0,0,,,,
2015-08-09 10:21:07.499002,0,-0.093,0,0.00045,0.089999996,0,69.13,4,1,-9.809999,1,2.1299999,0,0,,,,
2015-08-09 17:40:59.999952,0,-0.093,0,0.00045,0.089999996,0,63.1,3,1,-10.08,0,2.2,0,0,,,,
2015-08-10 08:20:03.750000,0,-0.093,0,0.00045,0.089999996,0,72.85,4,1,-9.65,1,2.19,0,0,,,,
2015-08-10 10:00:28.125043,0,-0.093,0,0.00045,0.089999996,0,71.479996,4,1,-9.71,1,2.05,0,0,,,,
2015-08-10 10:45:52.500038,0,-0.093,0,0.00045,0.089999996,0,65.96,3,1,-9.96,1,2.21,0,0,,,,
2015-08-10 18:14:35.623996,0,-0.093,0,0.00045,0.089999996,0,67.74,4,1,-9.88,0,2.09,0,0,,,,
2015-08-10 19:54:50.624985,0,-0.093,0,0.00045,0.089999996,0,69.18,4,1,-9.809999,0,2.1499999,0,0,,,,
2015-08-11 08:45:11.250028,0,-0.094000004,0,0.00045,0.089999996,0,63.239998,3,1,-10.08,1,2.08,0,0,,,,
2015-08-11 10:25:16.874025,0,-0.094000004,0,0.00045,0.089999996,0,65.49,3,1,-9.98,1,2.1499999,0,0,,,,
2015-08-11 17:53:58.125004,0,-0.094000004,0,0.00045,0.089999996,0,79.86,4,1,-9.34,0,2.1699998,0,0,,,,
2015-08-11 19:33:59.998982,0,-0.094000004,0,0.00045,0.089999996,0,76.439995,4,1,-9.49,0,2.05,0,0,,,,
2015-08-12 08:24:20.624025,0,-0.094000004,0,0.00045,0.089999996,0,67.1,3,1,-9.91,1,2.1699998,0,0,,,,
2015-08-12 10:04:39.374946,0,-0.094000004,0,0.00045,0.089999996,0,63.73,3,1,-10.059999,1,2.08,0,0,,,,
2015-08-12 19:59:07.499960,0,-0.094000004,0,0.00045,0.089999996,0,61.559998,3,1,-10.15,0,2.18,0,0,,,,
2015-08-13 10:38:16.874995,0,-0.094000004,0,0.00045,0.089999996,0,67.96,4,1,-9.87,1,2.18,0,0,,,,
2015-08-13 17:58:07.500028,0,-0.094000004,0,0.00045,0.089999996,0,61.719997,3,1,-10.15,0,2.1499999,0,0,,,,
2015-08-13 19:38:15.000028,0,-0.094000004,0,0.00045,0.089999996,0,59.629997,3,1,-10.24,0,2.09,0,0,,,,
2015-08-14 08:37:28.124946,0,-0.094000004,0,0.00043999997,0.089999996,0,65.96,4,1,-9.96,1,2.1299999,0,0,,,,
2015-08-14 10:17:39.374016,0,-0.094000004,0,0.00043999997,0.089999996,0,67.659996,4,1,-9.88,1,2.11,0,0,,,,
2015-08-14 17:37:31.875052,0,-0.094000004,0,0.00043999997,0.089999996,0,63.51,3,1,-10.07,0,2.21,0,0,,,,
2015-08-14 20:12:15.000019,0,-0.094000004,0,0.00043999997,0.089999996,0,67.83,4,1,-9.88,0,2.21,0,0,,,,
2015-08-15 10:42:26.248982,0,-0.094000004,0,0.00043999997,0.089999996,0,63.809998,3,1,-10.059999,1,2.2,0,0,,,,
2015-08-15 18:11:07.499961,0,-0.094000004,0,0.00043999997,0.089999996,0,63.059998,4,1,-10.09,0,2.11,0,0,,,,
2015-08-15 19:51:22.500000,0,-0.094000004,0,0.00043999997,0.089999996,0,60.14,4,1,-10.219999,0,2.1299999,0,0,,,,
2015-08-16 08:41:41.249990,0,-0.094000004,0,0.00043999997,0.089999996,0,62.92,3,1,-10.099999,1,2.09,0,0,,,,
2015-08-16 10:21:50.624956,0,-0.094000004,0,0.00043999997,0.089999996,0,63.82,3,1,-10.059999,1,2.1399999,0,0,,,,
2015-08-16 17:50:31.874035,0,-0.094000004,0,0.00043999997,0.089999996,0,67.08,4,1,-9.91,0,2.18,0,0,,,,
2015-08-17 08:20:50.625022,0,-0.094000004,0,0.00043999997,0.089999996,0,66.479996,3,1,-9.94,1,2.18,0,0,,,,
2015-08-17 10:01:11.250048,0,-0.094000004,0,0.00043999997,0.089999996,0,64.57,3,1,-10.0199995,1,2.06,0,0,,,,
2015-08-17 18:15:18.750038,0,-0.094000004,0,0.00043999997,0.089999996,0,61.53,3,1,-10.16,0,2.08,0,0,,,,
2015-08-17 19:55:35.624956,0,-0.094000004,0,0.00043999997,0.089999996,0,61.75,3,1,-10.15,0,2.1599998,0,0,,,,
2015-08-18 08:54:48.749961,0,-0.095000006,0,0.00043999997,0.089999996,0,70.26,4,1,-9.7699995,1,2.05,0,0,,,,
2015-08-18 10:34:50.624976,0,-0.095000006,0,0.00043999997,0.089999996,0,74.0,4,1,-9.61,1,2.1699998,0,0,,,,
2015-08-18 19:34:44.998953,0,-0.095000006,0,0.00043999997,0.089999996,0,58.6,3,1,-10.29,0,2.07,0,0,,,,
2015-08-19 08:34:00.000048,0,-0.095000006,0,0.00043999997,0.089999996,0,74.18,4,1,-9.599999,1,2.1399999,0,0,,,,
2015-08-19 10:14:14.999049,0,-0.095000006,0,0.00043999997,0.089999996,0,70.18,4,1,-9.78,1,2.1,0,0,,,,
2015-08-19 17:34:05.625033,0,-0.095000006,0,0.00043999997,0.089999996,0,63.649998,3,1,-10.07,0,2.21,0,0,,,,
2015-08-19 20:08:46.875033,0,-0.095000006,0,0.00043999997,0.089999996,0,67.99,4,1,-9.87,0,2.2,0,0,,,,
2015-08-20 08:13:07.500028,0,-0.095000006,0,0.00043999997,0.089999996,0,72.52,4,1,-9.67,1,2.21,0,0,,,,
2015-08-20 10:38:58.123996,0,-0.095000006,0,0.00043999997,0.089999996,0,72.09,3,1,-9.69,1,2.19,0,0,,,,
2015-08-20 18:07:43.124995,0,-0.095000006,0,0.00043999997,0.089999996,0,65.63,4,1,-9.98,0,2.12,0,0,,,,
2015-08-20 19:47:54.375014,0,-0.095000006,0,0.00043999997,0.089999996,0,65.84,4,1,-9.969999,0,2.12,0,0,,,,
2015-08-21 08:38:11.249952,0,-0.095000006,0,0.00043999997,0.089999996,0,65.479996,3,1,-9.98,1,2.11,0,0,,,,
2015-08-21 10:18:22.500057,0,-0.095000006,0,0.00043999997,0.089999996,0,68.659996,3,1,-9.84,1,2.1299999,0,0,,,,
2015-08-21 17:47:07.498982,0,-0.095000006,0,0.00043999997,0.089999996,0,67.84,4,1,-9.88,0,2.18,0,0,,,,
2015-08-22 08:17:20.624985,0,-0.095000006,0,0.00043999997,0.089999996,0,71.06,3,1,-9.74,1,2.19,0,0,,,,
2015-08-22 09:57:43.124976,0,-0.095000006,0,0.00043999997,0.089999996,0,59.53,3,1,-10.25,1,2.05,0,0,,,,
2015-08-22 10:51:59.998982,0,-0.095000006,0,0.00043999997,0.089999996,0,71.79,4,1,-9.7,1,2.21,0,0,,,,
2015-08-22 19:52:05.625004,0,-0.095000006,0,0.00043999997,0.089999996,0,60.67,3,1,-10.2,0,2.1399999,0,0,,,,
2015-08-23 08:51:22.500028,0,-0.095000006,0,0.00043999997,0.089999996,0,66.68,4,1,-9.929999,1,2.06,0,0,,,,
2015-08-23 10:31:26.250010,0,-0.095000006,0,0.00043999997,0.089999996,0,71.13,4,1,-9.73,1,2.1599998,0,0,,,,
2015-08-23 17:51:13.125024,0,-0.095000006,0,0.00043999997,0.089999996,0,65.43,3,1,-9.99,0,2.1599998,0,0,,,,
2015-08-23 19:31:15.000038,0,-0.095000006,0,0.00043999997,0.089999996,0,56.44,3,1,-10.389999,0,2.06,0,0,,,,
2015-08-24 08:30:31.874976,0,-0.095000006,0,0.00043999997,0.089999996,0,70.5,4,1,-9.76,1,2.1499999,0,0,,,,
2015-08-24 10:10:48.749980,0,-0.095000006,0,0.00043999997,0.089999996,0,65.88,4,1,-9.969999,1,2.09,0,0,,,,
2015-08-24 18:24:54.375004,0,-0.095000006,0,0.00043999997,0.089999996,0,60.239998,4,1,-10.219999,0,2.05,0,0,,,,
2015-08-24 20:05:18.749011,0,-0.095000006,0,0.00043999997,0.089999996,0,66.2,4,1,-9.95,0,2.18,0,0,,,,
2015-08-25 10:35:29.999961,0,-0.095000006,0,0.00043999997,0.089999996,0,69.1,3,1,-9.82,1,2.18,0,0,,,,
2015-08-25 18:04:16.874976,0,-0.095000006,0,0.00043999997,0.089999996,0,62.699997,4,1,-10.11,0,2.1299999,0,0,,,,
2015-08-25 19:44:26.248992,0,-0.095000006,0,0.00043999997,0.089999996,0,63.35,4,1,-10.08,0,2.1,0,0,,,,
2015-08-26 08:34:41.250000,0,-0.095000006,0,0.00043999997,0.089999996,0,62.78,3,1,-10.11,1,2.12,0,0,,,,
2015-08-26 10:14:54.374035,0,-0.095000006,0,0.00043999997,0.089999996,0,60.02,3,1,-10.23,1,2.11,0,0,,,,
2015-08-26 17:43:41.250000,0,-0.095000006,0,0.00043999997,0.089999996,0,75.43,4,1,-9.54,0,2.19,0,0,,,,
2015-08-26 20:09:28.124985,0,-0.095000006,0,0.00043999997,0.089999996,0,71.97,3,1,-9.7,0,2.2,0,0,,,,
2015-08-27 08:13:48.749980,0,-0.095000006,0,0.00043999997,0.089999996,0,67.27,3,1,-9.91,1,2.2,0,0,,,,
2015-08-27 10:48:35.624016,0,-0.095000006,0,0.00043999997,0.089999996,0,67.61,4,1,-9.889999,1,2.2,0,0,,,,
2015-08-27 18:08:20.625014,0,-0.095000006,0,0.00043999997,0.089999996,0,77.47,3,1,-9.45,0,2.1,0,0,,,,
2015-08-27 19:48:35.624016,0,-0.095000006,0,0.00043999997,0.089999996,0,86.09,3,1,-9.07,0,2.1299999,0,0,,,,
2015-08-28 08:47:54.375042,0,-0.095000006,0,0.00043999997,0.089999996,0,78.65,4,1,-9.4,1,2.08,0,0,,,,
2015-08-28 10:27:59.999990,0,-0.095000006,0,0.00043999997,0.089999996,0,75.93,4,1,-9.5199995,1,2.1399999,0,0,,,,
2015-08-28 17:47:45.000038,0,-0.095000006,0,0.00043999997,0.089999996,0,64.85,3,1,-10.01,0,2.1699998,0,0,,,,
2015-08-29 08:27:03.749990,0,-0.095000006,0,0.00043999997,0.089999996,0,70.56,4,1,-9.76,1,2.1599998,0,0,,,,
2015-08-29 10:07:22.499961,0,-0.095000006,0,0.00043999997,0.089999996,0,65.84,4,1,-9.969999,1,2.07,0,0,,,,
2015-08-29 18:21:28.124035,0,-0.095000006,0,0.00043999997,0.089999996,0,61.43,4,1,-10.17,0,2.07,0,0,,,,
2015-08-29 20:01:48.750008,0,-0.095000006,0,0.00043999997,0.089999996,0,64.29,4,1,-10.04,0,2.1699998,0,0,,,,
2015-08-30 08:52:01.875014,0,-0.095000006,0,0.00043999997,0.089999996,0,61.78,3,1,-10.15,1,2.05,0,0,,,,
2015-08-30 10:32:01.874976,0,-0.095000006,0,0.00043999997,0.089999996,0,64.5,3,1,-10.03,1,2.1599998,0,0,,,,
2015-08-30 18:00:50.624956,0,-0.095000006,0,0.00043999997,0.089999996,0,60.57,4,1,-10.21,0,2.1399999,0,0,,,,
2015-08-30 19:40:58.124006,0,-0.095000006,0,0.00043999997,0.089999996,0,57.579998,4,1,-10.34,0,2.09,0,0,,,,
2015-08-31 08:31:11.250048,0,-0.095000006,0,0.00043999997,0.089999996,0,60.77,3,1,-10.2,1,2.1299999,0,0,,,,
2015-08-31 10:11:26.249049,0,-0.095000006,0,0.00043999997,0.089999996,0,60.539997,3,1,-10.21,1,2.1,0,0,,,,
2015-08-31 17:40:14.998943,0,-0.095000006,0,0.00043999997,0.089999996,0,62.399998,4,1,-10.13,0,2.19,0,0,,,,
2015-08-31 20:05:58.125033,0,-0.095000006,0,0.00043999997,0.089999996,0,58.559998,3,1,-10.3,0,2.19,0,0,,,,
2015-09-01 08:10:16.874025,0,-0.095000006,0,0.00045,0.089999996,0,59.559998,3,1,-10.25,1,2.2,0,0,,,,
2015-09-01 10:45:09.375034,0,-0.095000006,0,0.00045,0.089999996,0,64.56,4,1,-10.03,1,2.19,0,0,,,,
2015-09-01 18:04:52.500028,0,-0.095000006,0,0.00045,0.089999996,0,53.28,3,1,-10.53,0,2.12,0,0,,,,
2015-09-01 19:45:05.625014,0,-0.095000006,0,0.00045,0.089999996,0,50.809998,3,1,-10.639999,0,2.11,0,0,,,,
2015-09-02 08:44:26.249971,0,-0.095000006,0,0.00045,0.089999996,0,60.41,4,1,-10.21,1,2.09,0,0,,,,
2015-09-02 10:24:33.749971,0,-0.095000006,0,0.00045,0.089999996,0,58.5,4,1,-10.3,1,2.1299999,0,0,,,,
2015-09-02 17:44:16.874966,0,-0.095000006,0,0.00045,0.089999996,0,48.34,3,1,-10.75,0,2.18,0,0,,,,
2015-09-03 08:23:33.750038,0,-0.095000006,0,0.00045,0.089999996,0,60.059998,4,1,-10.23,1,2.1699998,0,0,,,,
2015-09-03 10:03:56.250028,0,-0.095000006,0,0.00045,0.089999996,0,56.059998,4,1,-10.41,1,2.06,0,0,,,,
2015-09-03 18:18:01.874966,0,-0.095000006,0,0.00045,0.089999996,0,49.32,4,1,-10.71,0,2.08,0,0,,,,
2015-09-03 19:58:20.625024,0,-0.095000006,0,0.00045,0.089999996,0,54.629997,4,1,-10.469999,0,2.1499999,0,0,,,,
2015-09-04 08:48:30.000009,0,-0.095000006,0,0.00045,0.089999996,0,51.84,3,1,-10.599999,1,2.06,0,0,,,,
2015-09-04 10:28:33.749990,0,-0.095000006,0,0.00045,0.089999996,0,57.51,3,1,-10.34,1,2.1499999,0,0,,,,
2015-09-04 17:57:24.375024,0,-0.095000006,0,0.00045,0.089999996,0,56.94,4,1,-10.37,0,2.1499999,0,0,,,,
2015-09-04 19:37:29.999972,0,-0.095000006,0,0.00045,0.089999996,0,58.01,4,1,-10.32,0,2.07,0,0,,,,
2015-09-05 08:27:39.375043,0,-0.095000006,0,0.00045,0.089999996,0,63.02,3,1,-10.099999,1,2.1399999,0,0,,,,
2015-09-05 10:07:56.249961,0,-0.095000006,0,0.00045,0.089999996,0,58.85,3,1,-10.28,1,2.09,0,0,,,,
2015-09-05 17:36:50.623977,0,-0.095000006,0,0.00045,0.089999996,0,69.83,4,1,-9.8,0,2.2,0,0,,,,
2015-09-05 18:22:03.749002,0,-0.095000006,0,0.00045,0.089999996,0,71.54,3,1,-9.719999,0,2.05,0,0,,,,
2015-09-05 20:02:26.250028,0,-0.095000006,0,0.00045,0.089999996,0,67.21,3,1,-9.91,0,2.1699998,0,0,,,,
2015-09-06 10:41:43.125014,0,-0.095000006,0,0.00045,0.089999996,0,62.35,4,1,-10.13,1,2.18,0,0,,,,
2015-09-06 18:01:24.375043,0,-0.095000006,0,0.00045,0.089999996,0,52.51,3,1,-10.57,0,2.12,0,0,,,,
2015-09-06 19:41:33.748972,0,-0.095000006,0,0.00045,0.089999996,0,53.309998,3,1,-10.53,0,2.1,0,0,,,,
2015-09-07 08:40:58.124985,0,-0.095000006,0,0.00045,0.089999996,0,56.53,4,1,-10.389999,1,2.1,0,0,,,,
2015-09-07 10:21:07.499002,0,-0.095000006,0,0.00045,0.089999996,0,54.969997,4,1,-10.46,1,2.12,0,0,,,,
2015-09-07 17:40:48.749980,0,-0.095000006,0,0.00045,0.089999996,0,51.05,3,1,-10.63,0,2.18,0,0,,,,
2015-09-08 08:20:05.624966,0,-0.095000006,0,0.00045,0.089999996,0,61.109997,4,1,-10.19,1,2.1699998,0,0,,,,
2015-09-08 10:00:30.000010,0,-0.095000006,0,0.00045,0.089999996,0,55.699997,4,1,-10.429999,1,2.05,0,0,,,,
2015-09-08 10:45:41.249980,0,-0.095000006,0,0.00045,0.089999996,0,53.34,3,1,-10.53,1,2.19,0,0,,,,
2015-09-08 18:14:35.623996,0,-0.095000006,0,0.00045,0.089999996,0,47.25,4,1,-10.8,0,2.09,0,0,,,,
2015-09-08 19:54:52.499002,0,-0.095000006,0,0.00045,0.089999996,0,52.149998,4,1,-10.59,0,2.1399999,0,0,,,,
2015-09-09 08:44:58.125004,0,-0.095000006,0,0.00045,0.089999996,0,52.61,3,1,-10.57,1,2.07,0,0,,,,
2015-09-09 10:25:05.625004,0,-0.095000006,0,0.00045,0.089999996,0,55.969997,3,1,-10.42,1,2.1399999,0,0,,,,
2015-09-09 17:53:58.125004,0,-0.095000006,0,0.00045,0.089999996,0,55.1,4,1,-10.45,0,2.1499999,0,0,,,,
2015-09-09 19:34:01.874984,0,-0.095000006,0,0.00045,0.089999996,0,54.73,4,1,-10.469999,0,2.05,0,0,,,,
2015-09-10 08:24:09.375004,0,-0.095000006,0,0.00045,0.089999996,0,56.579998,3,1,-10.389999,1,2.1499999,0,0,,,,
2015-09-10 10:04:28.124024,0,-0.095000006,0,0.00045,0.089999996,0,52.18,3,1,-10.58,1,2.07,0,0,,,,
2015-09-10 18:18:33.750000,0,-0.095000006,0,0.00045,0.089999996,0,46.59,3,1,-10.83,0,2.07,0,0,,,,
2015-09-10 19:58:54.375024,0,-0.095000006,0,0.00045,0.089999996,0,50.67,3,1,-10.65,0,2.1599998,0,0,,,,
2015-09-11 10:38:16.874995,0,-0.095000006,0,0.00045,0.089999996,0,64.51,4,1,-10.04,1,2.1599998,0,0,,,,
2015-09-11 17:57:56.249020,0,-0.095000006,0,0.00045,0.089999996,0,53.92,3,1,-10.51,0,2.1299999,0,0,,,,
2015-09-11 19:38:01.875004,0,-0.095000006,0,0.00045,0.089999996,0,52.07,3,1,-10.59,0,2.08,0,0,,,,
2015-09-12 08:37:28.124946,0,-0.095000006,0,0.00045,0.089999996,0,59.109997,4,1,-10.28,1,2.11,0,0,,,,
