point,cell,grid,lat,lon
4022985,1507,smos,65.698997,28.797001
4022986,1507,smos,65.696999,28.51
4022987,1507,smos,65.694,28.222
4022988,1507,smos,65.690002,27.937
4022989,1507,smos,65.684998,27.649
4022990,1507,smos,65.68,27.364
4022991,1507,smos,65.676003,27.079
4022992,1507,smos,65.668999,26.794001
4022993,1507,smos,65.664001,26.509001
4022994,1507,smos,65.655998,26.225
4022995,1507,smos,65.650002,25.940001
4022996,1507,smos,65.640999,25.656
4022997,1507,smos,65.634003,25.374001
4023509,1507,smos,65.749001,25.429001
4023510,1507,smos,65.717003,25.08
4023511,1471,smos,65.682999,24.733
4023493,1543,smos,65.838997,30.089001
4023494,1507,smos,65.837997,29.799
4023495,1507,smos,65.836998,29.51
4023496,1507,smos,65.835999,29.221001
4023497,1507,smos,65.834,28.933001
4023498,1507,smos,65.832001,28.643
4023499,1507,smos,65.829002,28.356001
4023500,1507,smos,65.824997,28.068001
4023501,1507,smos,65.820999,27.781
4023502,1507,smos,65.817001,27.493
4023503,1507,smos,65.810997,27.207001
4023504,1507,smos,65.806,26.92
4023505,1507,smos,65.801003,26.634001
4023506,1507,smos,65.792999,26.347
4023507,1507,smos,65.788002,26.062
4023508,1507,smos,65.778999,25.777
4024006,1507,smos,65.972,29.940001
4024007,1507,smos,65.972,29.649
4024008,1507,smos,65.971001,29.358
4024009,1507,smos,65.969002,29.069
4024010,1507,smos,65.967003,28.778
4024011,1507,smos,65.962997,28.489
4024012,1507,smos,65.959999,28.201
4024013,1507,smos,65.957001,27.912001
4024014,1507,smos,65.953003,27.624001
4024015,1507,smos,65.947998,27.336
4024016,1507,smos,65.943001,27.048
4024017,1507,smos,65.938004,26.76
4024018,1507,smos,65.931,26.472
4024019,1507,smos,65.925003,26.187
4024020,1507,smos,65.893997,25.834
4024021,1507,smos,65.862999,25.485001
4024022,1507,smos,65.832001,25.135
4024023,1471,smos,65.799004,24.787001
4024532,1507,smos,66.010002,25.892
4024533,1507,smos,65.977997,25.541
4024534,1507,smos,65.945999,25.190001
4024535,1471,smos,65.915001,24.84
4024536,1471,smos,65.882004,24.492001
4025046,1507,smos,66.063004,25.246
4025047,1471,smos,66.028999,24.895
4025048,1471,smos,65.997002,24.545
4025049,1471,smos,65.962997,24.195
4026574,1507,smos,66.633003,28.298
4026575,1507,smos,66.607002,27.934
4027088,1507,smos,66.695,27.638
4027089,1507,smos,66.667999,27.275
4027090,1507,smos,66.640999,26.913
4027091,1507,smos,66.612999,26.552
4027601,1507,smos,66.782997,27.341
4027602,1507,smos,66.757004,26.978001
4027603,1507,smos,66.727997,26.615
4027604,1507,smos,66.698997,26.253
4027605,1507,smos,66.669998,25.893
4027606,1507,smos,66.639,25.534
4027607,1507,smos,66.609001,25.176001
4028114,1507,smos,66.871002,27.044001
4028115,1507,smos,66.844002,26.68
4028116,1507,smos,66.815002,26.316
4028117,1507,smos,66.786003,25.954
4028118,1507,smos,66.754997,25.593
4028119,1507,smos,66.723999,25.235001
4028120,1471,smos,66.693001,24.875
4028121,1471,smos,66.661003,24.518
4028627,1507,smos,66.958,26.745001
4028628,1507,smos,66.93,26.381001
4028629,1507,smos,66.902,26.017
4028630,1507,smos,66.872002,25.655001
4028631,1507,smos,66.841003,25.294001
4028632,1471,smos,66.808998,24.934
4028633,1471,smos,66.777,24.575001
4028634,1471,smos,66.744003,24.216
4029141,1507,smos,67.015999,26.079
4029142,1507,smos,66.987,25.715
4029143,1507,smos,66.957001,25.354
4029144,1471,smos,66.926003,24.992001
4029145,1471,smos,66.892998,24.631001
4029146,1471,smos,66.861,24.271
4029654,1507,smos,67.102997,25.777
4029655,1507,smos,67.071999,25.413
4029656,1507,smos,67.041,25.051001
4029657,1471,smos,67.010002,24.688
4029658,1471,smos,66.976997,24.327
4029659,1471,smos,66.944,23.968
4030168,1507,smos,67.157997,25.111
4030169,1471,smos,67.125999,24.746
4030170,1471,smos,67.095001,24.385
4030171,1471,smos,67.059998,24.023001
4030681,1471,smos,67.244003,24.805
4030682,1471,smos,67.210999,24.441
4030683,1471,smos,67.178001,24.079
4030684,1471,smos,67.143997,23.716
4031195,1471,smos,67.294998,24.135
4031196,1471,smos,67.262001,23.771
4031708,1471,smos,67.377998,23.826
4025546,1507,smos,66.370003,29.194
4025547,1507,smos,66.369003,28.902
4025548,1507,smos,66.365997,28.608
4025549,1507,smos,66.362999,28.315001
4025550,1507,smos,66.361,28.024
4026060,1507,smos,66.500999,28.747
4026061,1507,smos,66.499001,28.454
4026062,1507,smos,66.497002,28.159
4026063,1507,smos,66.494003,27.867001
4026064,1507,smos,66.467003,27.504
4026065,1507,smos,66.440002,27.145
4026576,1507,smos,66.581001,27.572001
4026577,1507,smos,66.555,27.209
