point,cell,grid,lat,lon
2856233,1398,warp,61.197865,10.228627
2856237,1398,warp,61.197865,10.461097
2856241,1398,warp,61.197865,10.693565
2856245,1398,warp,61.197865,10.926034
2856249,1398,warp,61.197865,11.158503
2856253,1398,warp,61.197865,11.390971
2856257,1398,warp,61.197865,11.623441
2856261,1398,warp,61.197865,11.855909
2856265,1398,warp,61.197865,12.088378
2856269,1398,warp,61.197865,12.320847
2856273,1398,warp,61.197865,12.553315
2859283,1362,warp,61.31004,7.465559
2859287,1362,warp,61.31004,7.698858
2859291,1362,warp,61.31004,7.932157
2859295,1362,warp,61.31004,8.165456
2859299,1362,warp,61.31004,8.398754
2859303,1362,warp,61.31004,8.632053
2859307,1362,warp,61.31004,8.865352
2859311,1362,warp,61.31004,9.098651
2859315,1362,warp,61.31004,9.331949
2859319,1362,warp,61.31004,9.565248
2859323,1362,warp,61.31004,9.798547
2859327,1398,warp,61.31004,10.031845
2859331,1398,warp,61.31004,10.265144
2859335,1398,warp,61.31004,10.498443
2859339,1398,warp,61.31004,10.731742
2862409,1362,warp,61.422215,9.833692
2862413,1398,warp,61.422215,10.067826
2862417,1398,warp,61.422215,10.301962
2862421,1398,warp,61.422215,10.536098
2862425,1398,warp,61.422215,10.770233
2862429,1398,warp,61.422215,11.004369
2862433,1398,warp,61.422215,11.238504
2862437,1398,warp,61.422215,11.47264
2862441,1398,warp,61.422215,11.706775
2865435,1362,warp,61.534386,7.049376
2865439,1362,warp,61.534386,7.284355
2865443,1362,warp,61.534386,7.519334
2865447,1362,warp,61.534386,7.754313
2865451,1362,warp,61.534386,7.989293
2865455,1362,warp,61.534386,8.224272
2865459,1362,warp,61.534386,8.459251
2865463,1362,warp,61.534386,8.69423
2865467,1362,warp,61.534386,8.92921
2865471,1362,warp,61.534386,9.164188
2865475,1362,warp,61.534386,9.399168
2865479,1362,warp,61.534386,9.634148
2865483,1362,warp,61.534386,9.869126
2865487,1398,warp,61.534386,10.104106
2865491,1398,warp,61.534386,10.339085
2865495,1398,warp,61.534386,10.574064
2865499,1398,warp,61.534386,10.809043
2865503,1398,warp,61.534386,11.044023
2865507,1398,warp,61.534386,11.279001
2865511,1398,warp,61.534386,11.513981
2865515,1398,warp,61.534386,11.74896
2865519,1398,warp,61.534386,11.983939
2865523,1398,warp,61.534386,12.218919
2865527,1398,warp,61.534386,12.453897
2868485,1362,warp,61.646553,6.131577
2868489,1362,warp,61.646553,6.367407
2868493,1362,warp,61.646553,6.603237
2868497,1362,warp,61.646553,6.839067
2868501,1362,warp,61.646553,7.074897
2868505,1362,warp,61.646553,7.310727
2868509,1362,warp,61.646553,7.546557
2868513,1362,warp,61.646553,7.782387
2868517,1362,warp,61.646553,8.018217
2868521,1362,warp,61.646553,8.254046
2868525,1362,warp,61.646553,8.489877
2868529,1362,warp,61.646553,8.725706
2868533,1362,warp,61.646553,8.961536
2868537,1362,warp,61.646553,9.197367
2868541,1362,warp,61.646553,9.433196
2868545,1362,warp,61.646553,9.669026
2868549,1362,warp,61.646553,9.904856
2868553,1398,warp,61.646553,10.140686
2868557,1398,warp,61.646553,10.376516
2868561,1398,warp,61.646553,10.612346
2868565,1398,warp,61.646553,10.848176
2868569,1398,warp,61.646553,11.084005
2868573,1398,warp,61.646553,11.319836
2868577,1398,warp,61.646553,11.555665
2868581,1398,warp,61.646553,11.791495
2868585,1398,warp,61.646553,12.027326
2868589,1398,warp,61.646553,12.263155
2871623,1398,warp,61.758724,11.124322
2871627,1398,warp,61.758724,11.36101
2871631,1398,warp,61.758724,11.597697
2871635,1398,warp,61.758724,11.834385
2871639,1398,warp,61.758724,12.071073
2874601,1362,warp,61.870888,7.364133
2874605,1362,warp,61.870888,7.601686
2874609,1362,warp,61.870888,7.839238
2874613,1362,warp,61.870888,8.076791
2874617,1362,warp,61.870888,8.314343
2874621,1362,warp,61.870888,8.551896
2874625,1362,warp,61.870888,8.789449
2874629,1362,warp,61.870888,9.027001
2874633,1362,warp,61.870888,9.264554
2874637,1362,warp,61.870888,9.502107
2874641,1362,warp,61.870888,9.739659
2874645,1362,warp,61.870888,9.977212
2874649,1398,warp,61.870888,10.214765
2874653,1398,warp,61.870888,10.452318
2874657,1398,warp,61.870888,10.689871
2874661,1398,warp,61.870888,10.927423
2874665,1398,warp,61.870888,11.164976
2874669,1398,warp,61.870888,11.402529
2874673,1398,warp,61.870888,11.640081
2874677,1398,warp,61.870888,11.877634
2874681,1398,warp,61.870888,12.115187
2877599,1362,warp,61.983051,5.483773
2877603,1362,warp,61.983051,5.722198
2877607,1362,warp,61.983051,5.960623
2877611,1362,warp,61.983051,6.199048
2877615,1362,warp,61.983051,6.437472
2877619,1362,warp,61.983051,6.675898
2877623,1362,warp,61.983051,6.914322
2877627,1362,warp,61.983051,7.152747
2877631,1362,warp,61.983051,7.391172
2877635,1362,warp,61.983051,7.629597
2877639,1362,warp,61.983051,7.868022
2877643,1362,warp,61.983051,8.106447
2877647,1362,warp,61.983051,8.344872
2877651,1362,warp,61.983051,8.583297
2877655,1362,warp,61.983051,8.821722
2877659,1362,warp,61.983051,9.060146
2877663,1362,warp,61.983051,9.298572
2877667,1362,warp,61.983051,9.536996
2877671,1362,warp,61.983051,9.775421
2877675,1398,warp,61.983051,10.013846
2877679,1398,warp,61.983051,10.252271
2877683,1398,warp,61.983051,10.490696
2877687,1398,warp,61.983051,10.729121
2877691,1398,warp,61.983051,10.967546
2877695,1398,warp,61.983051,11.205971
2877699,1398,warp,61.983051,11.444396
2877703,1398,warp,61.983051,11.68282
2877707,1398,warp,61.983051,11.921246
2877711,1398,warp,61.983051,12.15967
2880653,1362,warp,62.095215,7.657743
2880657,1362,warp,62.095215,7.897048
2880661,1362,warp,62.095215,8.136353
2880665,1362,warp,62.095215,8.375657
2880669,1362,warp,62.095215,8.614962
2880673,1362,warp,62.095215,8.854266
2880677,1362,warp,62.095215,9.093571
2880681,1362,warp,62.095215,9.332875
2880685,1362,warp,62.095215,9.57218
2880689,1362,warp,62.095215,9.811484
2880693,1398,warp,62.095215,10.050789
2880697,1398,warp,62.095215,10.290093
2880701,1398,warp,62.095215,10.529398
2880705,1398,warp,62.095215,10.768703
2880709,1398,warp,62.095215,11.008006
2883711,1398,warp,62.207375,10.568426
2883715,1398,warp,62.207375,10.808618
2883719,1398,warp,62.207375,11.048809
2886653,1362,warp,62.319534,7.232582
2886657,1362,warp,62.319534,7.473668
2886661,1362,warp,62.319534,7.714754
2886665,1362,warp,62.319534,7.95584
2886669,1362,warp,62.319534,8.196926
2886673,1362,warp,62.319534,8.438012
2886677,1362,warp,62.319534,8.679098
2886681,1362,warp,62.319534,8.920184
2886685,1362,warp,62.319534,9.16127
2886689,1362,warp,62.319534,9.402356
2886693,1362,warp,62.319534,9.643442
2886697,1362,warp,62.319534,9.884528
2886701,1398,warp,62.319534,10.125614
2886705,1398,warp,62.319534,10.3667
2886709,1398,warp,62.319534,10.607786
2886713,1398,warp,62.319534,10.848872
2886717,1398,warp,62.319534,11.089958
2886721,1398,warp,62.319534,11.331044
2889635,1362,warp,62.431694,7.017658
2889639,1362,warp,62.431694,7.259646
2889643,1362,warp,62.431694,7.501635
2889647,1362,warp,62.431694,7.743623
2889651,1362,warp,62.431694,7.985611
2889655,1362,warp,62.431694,8.227599
2889659,1362,warp,62.431694,8.469587
2889663,1362,warp,62.431694,8.711576
2889667,1362,warp,62.431694,8.953564
2889671,1362,warp,62.431694,9.195552
2889675,1362,warp,62.431694,9.43754
2889679,1362,warp,62.431694,9.679528
2889683,1362,warp,62.431694,9.921516
2889687,1398,warp,62.431694,10.163505
2889691,1398,warp,62.431694,10.405493
2889695,1398,warp,62.431694,10.647481
2889699,1398,warp,62.431694,10.889469
2889703,1398,warp,62.431694,11.131457
2889707,1398,warp,62.431694,11.373446
2889711,1398,warp,62.431694,11.615434
2889715,1398,warp,62.431694,11.857422
2889719,1398,warp,62.431694,12.099411
2892601,1362,warp,62.543846,6.558248
2892605,1362,warp,62.543846,6.801147
2892609,1362,warp,62.543846,7.044044
2892613,1362,warp,62.543846,7.286942
2892621,1362,warp,62.543846,7.772738
2892625,1362,warp,62.543846,8.015636
2892629,1362,warp,62.543846,8.258534
2892633,1362,warp,62.543846,8.501432
2892637,1362,warp,62.543846,8.744331
2892641,1362,warp,62.543846,8.987229
2892645,1362,warp,62.543846,9.230127
2892649,1362,warp,62.543846,9.473025
2892653,1362,warp,62.543846,9.715923
2892657,1362,warp,62.543846,9.958821
2892661,1398,warp,62.543846,10.201719
2892665,1398,warp,62.543846,10.444617
2892669,1398,warp,62.543846,10.687515
2892673,1398,warp,62.543846,10.930413
2892677,1398,warp,62.543846,11.173312
2892681,1398,warp,62.543846,11.41621
2892685,1398,warp,62.543846,11.659108
2892689,1398,warp,62.543846,11.902006
2895603,1362,warp,62.656002,8.777368
2895607,1362,warp,62.656002,9.021183
2895611,1362,warp,62.656002,9.264998
2895615,1362,warp,62.656002,9.508815
2895619,1362,warp,62.656002,9.75263
2895623,1362,warp,62.656002,9.996446
2895627,1398,warp,62.656002,10.240262
2895631,1398,warp,62.656002,10.484077
2895635,1398,warp,62.656002,10.727893
2895647,1398,warp,62.656002,11.459341
2895651,1398,warp,62.656002,11.703156
2895655,1398,warp,62.656002,11.946972
2898533,1362,warp,62.768154,7.34224
2898537,1362,warp,62.768154,7.586981
2898541,1362,warp,62.768154,7.831723
2898545,1362,warp,62.768154,8.076464
2898549,1362,warp,62.768154,8.321205
2898553,1362,warp,62.768154,8.565947
2898557,1362,warp,62.768154,8.810688
2898561,1362,warp,62.768154,9.055429
2898565,1362,warp,62.768154,9.300171
2898569,1362,warp,62.768154,9.544912
