point,cell,grid,lat,lon
856114,1361,quarter,58.625,8.625
853228,1361,quarter,58.125,7.125
892129,1398,quarter,64.875,12.375
869076,1362,quarter,60.875,9.125
870509,1362,quarter,61.125,7.375
876283,1398,quarter,62.125,10.875
873387,1362,quarter,61.625,6.875
923874,1508,quarter,70.375,28.625
905099,1399,quarter,67.125,14.875
903661,1435,quarter,66.875,15.375
866184,1362,quarter,60.375,6.125
866195,1362,quarter,60.375,8.875
858992,1361,quarter,59.125,8.125
893573,1399,quarter,65.125,13.375
887815,1398,quarter,64.125,13.875
874838,1362,quarter,61.875,9.625
874846,1398,quarter,61.875,11.625
871944,1362,quarter,61.375,6.125
871957,1362,quarter,61.375,9.375
922437,1508,quarter,70.125,29.375
919562,1543,quarter,69.625,30.625
915191,1435,quarter,68.875,17.875
912298,1399,quarter,68.375,14.625
912302,1435,quarter,68.375,15.625
900778,1399,quarter,66.375,14.625
876262,1362,quarter,62.125,5.625
863306,1361,quarter,59.875,6.625
856112,1361,quarter,58.625,8.125
892126,1398,quarter,64.875,11.625
890686,1398,quarter,64.625,11.625
869067,1362,quarter,60.875,6.875
870515,1362,quarter,61.125,8.875
879151,1362,quarter,62.625,7.875
879158,1362,quarter,62.625,9.625
874824,1362,quarter,61.875,6.125
874842,1398,quarter,61.875,10.625
925292,1472,quarter,70.625,23.125
