point,cell,grid,lat,lon
890753,1506,quarter,64.625,28.375
884983,1506,quarter,63.625,25.875
884978,1470,quarter,63.625,24.625
883536,1470,quarter,63.375,24.125
883542,1506,quarter,63.375,25.625
882115,1506,quarter,63.125,28.875
879218,1470,quarter,62.625,24.625
876355,1506,quarter,62.125,28.875
876357,1506,quarter,62.125,29.375
874895,1470,quarter,61.875,23.875
913788,1507,quarter,68.625,27.125
905140,1507,quarter,67.125,25.125
903707,1507,quarter,66.875,26.875
900837,1507,quarter,66.375,29.375
884984,1506,quarter,63.625,26.125
884977,1470,quarter,63.625,24.375
880661,1506,quarter,62.875,25.375
877778,1470,quarter,62.375,24.625
876342,1506,quarter,62.125,25.625
872021,1506,quarter,61.375,25.375
872025,1506,quarter,61.375,26.375
870577,1470,quarter,61.125,24.375
919556,1507,quarter,69.625,29.125
913790,1507,quarter,68.625,27.625
913767,1471,quarter,68.625,21.875
909461,1507,quarter,67.875,25.375
906584,1507,quarter,67.375,26.125
903708,1507,quarter,66.875,27.125
903715,1507,quarter,66.875,28.875
902275,1507,quarter,66.625,28.875
900824,1507,quarter,66.375,26.125
899398,1507,quarter,66.125,29.625
866251,1470,quarter,60.375,22.875
897941,1507,quarter,65.875,25.375
897946,1507,quarter,65.875,26.625
896509,1507,quarter,65.625,27.375
883549,1506,quarter,63.375,27.375
882090,1470,quarter,63.125,22.625
879232,1506,quarter,62.625,28.125
876360,1542,quarter,62.125,30.125
874888,1470,quarter,61.875,22.125
874904,1506,quarter,61.875,26.125
873467,1506,quarter,61.625,26.875
867710,1506,quarter,60.625,27.625
919545,1507,quarter,69.625,26.375
909466,1507,quarter,67.875,26.625
902276,1507,quarter,66.625,29.125
895063,1507,quarter,65.375,25.875
889298,1470,quarter,64.375,24.625
880680,1542,quarter,62.875,30.125
879225,1506,quarter,62.625,26.375
874911,1506,quarter,61.875,27.875
873449,1470,quarter,61.625,22.375
873455,1470,quarter,61.625,23.875
872015,1470,quarter,61.375,23.875
915231,1507,quarter,68.875,27.875
910897,1471,quarter,68.125,24.375
910904,1507,quarter,68.125,26.125
905150,1507,quarter,67.125,27.625
902266,1507,quarter,66.625,26.625
900832,1507,quarter,66.375,28.125
900820,1507,quarter,66.375,25.125
899381,1507,quarter,66.125,25.375
896513,1507,quarter,65.625,28.375
896501,1507,quarter,65.625,25.375
890757,1506,quarter,64.625,29.375
879219,1470,quarter,62.625,24.875
869125,1470,quarter,60.875,21.375
867686,1470,quarter,60.625,21.625
919547,1507,quarter,69.625,26.875
919553,1507,quarter,69.625,28.375
916644,1471,quarter,69.125,21.125
915232,1507,quarter,68.875,28.125
908020,1507,quarter,67.625,25.125
895068,1507,quarter,65.375,27.125
892186,1506,quarter,64.875,26.625
892197,1506,quarter,64.875,29.375
882110,1506,quarter,63.125,27.625
882108,1506,quarter,63.125,27.125
880667,1506,quarter,62.875,26.875
877781,1506,quarter,62.375,25.375
876337,1470,quarter,62.125,24.375
872013,1470,quarter,61.375,23.375
870593,1506,quarter,61.125,28.375
870566,1470,quarter,61.125,21.625
870572,1470,quarter,61.125,23.125
869143,1506,quarter,60.875,25.875
