,soil moisture,sm
2018-05-24,0.3683,62.954184999999995
2018-05-25,0.3658,64.36041
2018-05-26,0.3634000000000001,65.980316
2018-05-27,0.3618,62.008324
2018-05-28,0.35979999999999995,58.234443999999996
2018-05-29,0.3562,76.81452
2018-05-30,0.3553,77.06644
2018-05-31,0.353,65.6694
2018-06-01,0.1191,77.45393
2018-06-02,0.1218,74.48567
2018-06-03,0.1267,73.81635
2018-06-04,0.114,73.4158
2018-06-05,0.399,57.693130000000004
2018-06-06,0.3472,55.203019999999995
2018-06-07,0.33509999999999995,55.62245600000001
2018-06-08,0.3079,55.112669999999994
2018-06-09,0.3043,51.862114
2018-06-13,0.3423,56.886269999999996
2018-06-14,0.3404,60.161193999999995
2018-06-15,0.3381,70.76302
2018-06-16,0.3403,74.2071
2018-06-17,0.3381,70.82578000000001
2018-06-18,0.3337,77.58851999999999
2018-06-19,0.3417,93.68965
2018-06-21,0.3634000000000001,72.083786
2018-06-22,0.3669,75.758286
2018-06-23,0.3632,79.98015
2018-06-24,0.3627,78.2027
2018-06-25,0.358,65.24605600000001
2018-06-26,0.3551,74.62567
2018-06-27,0.353,75.90248000000001
2018-06-28,0.353,76.422874
2018-06-29,0.34990000000000004,68.17557
2018-06-30,0.34850000000000003,72.6429
2018-07-01,0.1176,75.567764
2018-07-02,0.1237,82.087585
2018-07-03,0.1246,87.22685
2018-07-04,0.111,85.55468
2018-07-05,0.3953,77.760544
2018-07-06,0.3457,75.4714
2018-07-07,0.3358,85.883545
2018-07-08,0.3078,79.70936
2018-07-09,0.3049,83.13634
2018-07-13,0.3269,85.66323
2018-07-14,0.3255,87.13039
2018-07-15,0.3249,84.47207
2018-07-16,0.3231,78.79163
2018-07-17,0.3195,86.07533000000001
2018-07-18,0.3152,85.270096
2018-07-19,0.3114,91.9987
2018-07-20,0.3147,93.337585
2018-07-21,0.3276,86.31766999999999
2018-07-22,0.33020000000000005,87.201385
2018-07-23,0.3423,97.29411
2018-07-24,0.3468,80.26655600000001
2018-07-25,0.34090000000000004,80.718704
2018-07-26,0.3478,88.73054
2018-07-27,0.3566,82.1876
2018-07-28,0.33990000000000004,86.823975
2018-07-29,0.3356,89.03363
2018-07-30,0.3287,88.66339
2018-07-31,0.3348,86.71835
2018-08-01,0.1178,88.403824
2018-08-02,0.1286,98.67052
2018-08-03,0.1277,77.81134
2018-08-04,0.1133,84.74077
2018-08-05,0.396,79.11683000000001
2018-08-06,0.3448,74.44803
2018-08-07,0.3395,76.65596
2018-08-08,0.3095,73.72287
2018-08-09,0.3019,78.43182
2018-08-13,0.3176,98.78734
2018-08-14,0.3173,85.58455
2018-08-15,0.3166,83.27418
2018-08-16,0.3143,77.26402
2018-08-17,0.3115,82.76496999999999
2018-08-18,0.3145,81.78616
2018-08-19,0.3121,88.722336
2018-08-20,0.3124,93.17354
2018-08-21,0.316,80.45792
2018-08-22,0.3151,82.68175500000001
2018-08-23,0.3136,74.86198399999999
2018-08-24,0.3146,73.348724
2018-08-26,0.3153,92.35643
2018-08-27,0.3165,75.38698000000001
2018-08-28,0.3168,74.422104
2018-08-29,0.313,75.77044000000001
2018-08-30,0.3094,84.885254
2018-08-31,0.31370000000000003,83.12971999999999
2018-09-01,0.1162,68.383865
2018-09-02,0.1251,68.452934
2018-09-03,0.128,77.2551
2018-09-04,0.1128,84.34369000000001
2018-09-05,0.3945,71.02945
2018-09-06,0.3425,75.655
2018-09-07,0.3362,71.89151
2018-09-08,0.3025,73.49524
2018-09-09,0.3058,73.14804000000001
2018-09-13,0.3012,74.37730400000001
2018-09-14,0.3002,65.74665999999999
2018-09-15,0.305,92.02461
2018-09-16,0.3197,99.232574
2018-09-17,0.3145,77.72126
2018-09-18,0.314,67.38945
2018-09-19,0.315,60.95618399999999
2018-09-20,0.3153,79.420746
2018-09-21,0.316,75.0522
2018-09-22,0.3152,69.26196
2018-09-23,0.3184,94.06166
2018-09-24,0.319,83.15834
2018-09-25,0.32049999999999995,62.668304000000006
2018-09-26,0.32130000000000003,66.20304
2018-09-27,0.322,73.76215
2018-10-02,0.1133,65.09303
2018-11-01,0.1186,67.210815
