datetime_utc,soil moisture,sm
2018-06-20,0.1764,0.64
2018-06-21,0.1459,0.66999996
2018-06-22,0.1363,0.63
2018-06-23,0.2378,0.81
2018-06-24,0.173,0.72999996
2018-06-25,0.1532,0.69
2018-06-26,0.1448,0.63
2018-06-27,0.1387,0.63
2018-06-28,0.1348,0.64
2018-06-29,0.1946,0.7
2018-06-30,0.154,0.66999996
2018-05-07,0.12539999999999998,0.64
2018-06-07,0.126,0.71
2018-07-07,0.12619999999999998,0.61
2018-08-07,0.1212,0.62
2018-09-07,0.1172,0.7
2018-10-07,0.1149,0.63
2018-11-07,0.1131,0.88
2018-07-13,0.1082,0.62
2018-07-14,0.1187,0.65999997
2018-07-15,0.1172,0.6
2018-07-16,0.1112,0.62
2018-07-17,0.1098,0.61
2018-07-18,0.1065,0.62
2018-07-19,0.1064,0.58
2018-07-20,0.0979,0.58
2018-07-21,0.097,0.58
2018-07-22,0.0948,0.59
2018-07-23,0.0948,0.65
2018-07-26,0.17010000000000006,0.45
2018-07-27,0.1852,0.61
2018-07-28,0.1761,0.65999997
2018-07-29,0.1724,0.62
2018-07-30,0.2082,0.64
2018-07-31,0.2035,0.62
2018-05-08,0.1814,0.7
2018-06-08,0.177,0.65999997
2018-07-08,0.1912,0.61
2018-08-08,0.1807,0.63
2018-09-08,0.1787,0.68
2018-10-08,0.1754,0.64
2018-11-08,0.1732,0.94
2018-12-08,0.1689,0.66999996
2018-08-13,0.1673,0.6
2018-08-14,0.16579999999999998,0.59
2018-08-15,0.1647,0.63
2018-08-16,0.1628,0.64
2018-08-17,0.1641,0.62
2018-08-18,0.16210000000000002,0.66999996
2018-08-19,0.1636,0.65999997
2018-08-20,0.1666,0.6
2018-08-21,0.1643,0.65
2018-08-22,0.16210000000000002,0.65999997
2018-08-23,0.1681,0.76
2018-08-24,0.1703,0.66999996
2018-08-25,0.1905,0.61
2018-08-26,0.1956,0.71999997
2018-08-27,0.2113,0.72999996
2018-08-28,0.1965,0.63
2018-08-29,0.1893,0.71
2018-08-30,0.1852,0.66999996
2018-08-31,0.1972,0.74
2018-05-09,0.1725,0.85999995
2018-06-09,0.1696,0.7
2018-07-09,0.1674,0.61
2018-08-09,0.16579999999999998,0.59
2018-09-09,0.16579999999999998,0.71
2018-10-09,0.16579999999999998,0.84
2018-11-09,0.195,0.94
2018-12-09,0.1852,0.66999996
2018-09-13,0.1928,0.66999996
2018-09-14,0.1867,0.71
2018-09-15,0.1822,0.69
2018-09-16,0.1875,0.72999996
2018-09-17,0.1814,0.7
2018-09-18,0.1831,0.71999997
2018-09-19,0.1816,0.72999996
2018-09-20,0.2099,0.78
2018-09-21,0.2024,0.66999996
2018-09-22,0.2122,0.79999995
2018-09-23,0.2045,0.71999997
2018-09-24,0.1936,0.7
2018-09-25,0.1861,0.71
2018-09-26,0.1839,0.68
2018-09-27,0.1951,0.75
2018-09-28,0.1861,0.58
2018-09-29,0.1832,0.61
2018-09-30,0.1892,0.79999995
2018-05-10,0.1832,0.78999996
2018-06-10,0.1989,0.7
2018-07-10,0.1922,0.61
2018-08-10,0.1877,0.61
