,soil moisture,sm
2016-09-09 11:00:00,0.3284,84.35
2016-09-10 09:00:00,0.3185,92.18
2016-09-10 10:30:00,0.3183,93.909996
2016-09-10 11:30:00,0.3182,91.7
2016-09-11 08:30:00,0.1206,81.799995
2016-09-11 11:00:00,0.1184,86.189995
2016-09-12 11:30:00,0.139,98.67
2016-09-13 08:30:00,0.33140000000000003,84.65
2016-09-13 11:00:00,0.3309,81.50999499999998
2016-09-14 08:30:00,0.3305,84.86
2016-09-14 11:00:00,0.3299,82.74
2016-09-15 09:00:00,0.3305,85.15
2016-09-15 10:30:00,0.33020000000000005,88.65999599999998
2016-09-15 11:30:00,0.3298,88.47
2016-09-16 08:30:00,0.3309,81.75999499999998
2016-09-16 11:00:00,0.33,84.65
2016-09-17 09:00:00,0.3297,78.22
2016-09-17 10:30:00,0.3289,83.45
2016-09-17 11:30:00,0.3289,76.03
2016-09-18 08:30:00,0.328,84.49
2016-09-18 11:00:00,0.3269,83.689995
2016-09-19 08:30:00,0.3255,80.89
2016-09-19 10:30:00,0.3247,82.5
2016-09-20 08:30:00,0.3247,81.84
2016-09-20 10:30:00,0.3243,76.50999499999998
2016-09-20 11:30:00,0.32380000000000003,90.82
2016-09-21 08:30:00,0.32409999999999994,79.65999599999998
2016-09-21 11:00:00,0.3232,82.36999499999997
2016-09-22 09:00:00,0.3231,78.43
2016-09-22 10:30:00,0.3231,85.0
2016-09-22 11:30:00,0.32280000000000003,79.27
2016-09-23 08:30:00,0.3231,87.65
2016-09-23 11:00:00,0.3224,84.08
2016-09-24 09:00:00,0.32299999999999995,71.15999599999998
2016-09-24 10:30:00,0.3224,79.52
2016-09-25 08:30:00,0.3231,82.99
2016-09-25 11:00:00,0.3243,97.97
2016-09-26 08:30:00,0.324,91.52
2016-09-26 11:00:00,0.32299999999999995,92.95
2016-09-27 09:00:00,0.3232,84.18
2016-09-27 10:30:00,0.3223,88.729996
2016-09-27 11:30:00,0.3223,86.04
2016-09-28 11:00:00,0.32270000000000004,91.5
2016-09-29 10:30:00,0.3165,88.799995
2016-09-29 11:30:00,0.3159,90.53
2016-09-30 08:30:00,0.3224,97.45
2016-09-30 11:00:00,0.3232,96.57
2016-10-01 08:30:00,0.1715,84.54
2016-10-01 11:00:00,0.1703,92.2
2016-10-02 09:00:00,0.1605,85.229996
2016-10-02 10:30:00,0.1605,83.52
2016-10-02 11:00:00,0.1604,80.5
2016-10-03 11:00:00,0.1743,67.799995
2016-10-05 11:00:00,0.4647,78.25
2016-10-06 09:00:00,0.3654,96.96
2016-10-06 11:00:00,0.3677,95.34
2016-10-07 09:00:00,0.3911,79.81
2016-10-07 10:30:00,0.3867,74.09
2016-10-07 11:00:00,0.3866,79.28
2016-10-08 08:30:00,0.3417,76.86999499999997
2016-10-08 11:00:00,0.34090000000000004,70.189995
2016-10-09 10:30:00,0.32770000000000005,67.34
2016-10-09 11:30:00,0.32770000000000005,75.7
2016-10-10 11:00:00,0.3172,72.049995
2016-10-11 09:00:00,0.1221,75.83
2016-10-11 10:30:00,0.1211,79.18
2016-10-11 11:30:00,0.12,79.4
