network,station,lon,lat,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
ICOS,Svartberget,19.774413,64.256125,ASCAT 12.5 TS,Y2018-fall,absolute,0.3125207503987381,0.0004328368434649103,-62.79895923577235,63.34773872779152,8.320259661112647,123,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,No-Timefilter,absolute,0.5538092788090815,3.4267456891579693e-140,-61.66541425273461,63.913780380734,16.80321420429247,1737,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2015,absolute,0.6520481823245907,2.7399962004102144e-46,-61.742182417789756,63.933604942704754,16.595443689706364,371,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2016,absolute,0.5689859845666114,4.3985713681503175e-38,-60.39323755140186,62.33701379563258,15.4453924202925,428,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2017,absolute,0.7057597398775952,3.250278895101156e-72,-65.83570402972398,67.79760698966375,16.191837092667644,471,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2018,absolute,0.6329186570691282,1.2210887033692713e-53,-58.56435248394004,61.23296172120656,17.879939018004897,467,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,winter,absolute,0.25856264638139564,3.6970009265348184e-06,-71.8227042275641,73.11419995800522,13.681571289110622,312,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,spring,absolute,0.5605188876394749,2.109873651663708e-40,-59.13661997033898,61.12148630744852,15.4497982807324,472,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,summer,absolute,0.5233469491299898,2.832434628122913e-37,-51.289958221135024,53.46212574726199,15.08439840001172,511,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,fall,absolute,0.4453943594697309,6.322350216988955e-23,-69.19114832805431,70.61281233603673,14.098023231982994,442,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2015-winter,absolute,0.5605822623212899,0.00016844842640656492,-79.00749889999999,79.70839342331618,10.547184443852963,40,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2016-winter,absolute,0.5382139784878568,6.36465888697171e-08,-69.8409651590909,70.85249141257653,11.92959031215574,88,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2017-winter,absolute,0.6544535524648756,6.208502553085499e-12,-72.57911398850574,73.89906994340821,13.904846318612408,87,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2018-winter,absolute,0.06784100005003357,0.509089629017322,-69.97933929896907,71.56836742041192,14.997442665429286,97,False
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2015-spring,absolute,0.684727111801918,1.8913917619029452e-13,-56.02678346590909,57.78326739734161,14.13879505392236,88,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2016-spring,absolute,0.6697250376230037,1.2085140367674862e-18,-61.36250284962407,63.54750285979468,16.520543687950813,133,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2017-spring,absolute,0.6710184615953929,3.2970924886021823e-18,-60.765193031007755,62.97854591599314,16.549578894860815,129,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2018-spring,absolute,0.5970481697417032,3.92189388161645e-13,-57.23118771311476,58.72599899737572,13.165641313130033,122,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2015-summer,absolute,0.20971519971690175,0.023856764522796538,-52.532473413793106,54.31507715206472,13.800972540508315,116,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2016-summer,absolute,0.4340950478471473,1.7879556015112754e-07,-52.842638421052634,54.216516578540535,12.127911387087732,133,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2017-summer,absolute,0.5642832257039151,1.8392156689613233e-12,-56.65609015909091,58.297689335490006,13.737104125042784,132,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2018-summer,absolute,0.740968037699766,6.921664112654967e-24,-43.14405326153846,46.30688886184498,16.820185023619555,130,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2015-fall,absolute,0.7888248308312015,3.3825972574968777e-28,-68.67658157480314,70.22399584259595,14.6607208315397,127,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2016-fall,absolute,0.35833328920108865,0.0017195771471288936,-60.98671552702702,62.96328404463237,15.652337426420912,74,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2017-fall,absolute,0.6648656733811588,5.0321354360536747e-17,-76.23512096747967,77.01627082452411,10.941311749063024,123,True
HOBE,1.01,9.1809,56.0193,ASCAT 12.5 TS,Y2018-fall,absolute,0.6815050721116789,2.0026267188546845e-17,-67.54766841525424,68.56018033588339,11.73928529986885,118,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,No-Timefilter,absolute,0.7474824109968268,9.630221095730724e-71,-61.7780248714653,63.879694933904574,16.250878986360334,389,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2015,absolute,0.7566956768320704,1.977058278953878e-68,-61.29869250828729,63.43998603407998,16.34325930708762,362,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2016,absolute,0.5304965305169289,0.004418802581209472,-68.20462914814813,69.50690840394428,13.391746661204346,27,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2017,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2018,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,winter,absolute,0.654460582909006,1.0611755306449272e-08,-73.52655662295079,74.64625166574656,12.880541872063349,61,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,spring,absolute,0.7401281088047429,1.7369179894934896e-16,-56.148249375,57.89789285613747,14.125865966502257,88,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,summer,absolute,0.4907586230710544,2.9699203037152445e-08,-52.247367684210516,53.94639096636572,13.432262220746678,114,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,fall,absolute,0.8574929716632887,1.3527748420901307e-37,-68.64512587301584,70.1873153169202,14.632358841779029,126,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2015-winter,absolute,0.7960609510318658,1.8157658748820608e-08,-77.75279314705884,78.48813279049375,10.718682137691331,34,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2016-winter,absolute,0.5304965305169289,0.004418802581209472,-68.20462914814813,69.50690840394428,13.391746661204346,27,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2017-winter,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2018-winter,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2015-spring,absolute,0.7401281088047429,1.7369179894934896e-16,-56.148249375,57.89789285613747,14.125865966502257,88,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2016-spring,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2017-spring,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2018-spring,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2015-summer,absolute,0.4907586230710544,2.9699203037152445e-08,-52.247367684210516,53.94639096636572,13.432262220746678,114,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2016-summer,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2017-summer,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2018-summer,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2015-fall,absolute,0.8574929716632887,1.3527748420901307e-37,-68.64512587301584,70.1873153169202,14.632358841779029,126,True
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2016-fall,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2017-fall,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,ASCAT 12.5 TS,Y2018-fall,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,No-Timefilter,absolute,0.5496267250712629,1.1896192652356528e-94,-60.96120135888794,63.30149827764682,17.053199496752523,1187,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2015,absolute,0.12812715069374128,0.034342825196215024,-57.0459735970696,58.923986580368364,14.757814570114016,273,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2016,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2017,absolute,0.5870475745302357,9.463067164156672e-43,-65.8156836935123,67.80714768150798,16.31272683083279,447,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2018,absolute,0.6251732164906613,5.2520699045989114e-52,-58.60339316916489,61.27337131957665,17.890453932949747,467,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,winter,absolute,0.3674746592649197,1.8894130354001483e-06,-72.02085435849057,73.423645043188,14.283843631920558,159,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,spring,absolute,0.366604269246639,3.1899114663647257e-12,-58.35045058112094,60.22898691414462,14.925005249056554,339,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,summer,absolute,0.4013087668726673,4.2520643531800735e-16,-50.763154986807386,53.22775945409366,16.009262078191767,379,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,fall,absolute,0.42860044754701293,2.781287302826222e-15,-70.61158607419354,71.74587592358147,12.707266587614427,310,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2015-winter,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2016-winter,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2017-winter,absolute,0.4581755567772566,0.00018062418124640119,-75.1401763064516,76.17440926865669,12.509777458619276,62,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2018-winter,absolute,0.3432451837066203,0.000577553275148666,-70.0270609484536,71.6100921353532,14.973844882171733,97,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2015-spring,absolute,-0.01648738194759934,0.8788207869476006,-56.11329482954546,57.87039221990811,14.152047168466805,88,False
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2016-spring,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2017-spring,absolute,0.6523077004561163,5.558500060748589e-17,-60.869379077519376,63.07867750599291,16.548058696484706,129,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2018-spring,absolute,0.5090209137580431,2.1406879329361132e-09,-57.300679516393444,58.79541484315528,13.173189953017962,122,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2015-summer,absolute,0.028997635764354407,0.7573239389033517,-52.647266517241384,54.427495646962655,13.806433669224472,116,False
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2016-summer,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2017-summer,absolute,0.19637972029260675,0.023482599211067417,-56.563254887218044,58.25099687682505,13.920374768930822,133,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2018-summer,absolute,0.6431328130229229,1.577774885219079e-16,-43.14799941538462,46.31456368357833,16.831189965364935,130,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2015-fall,absolute,-0.07897301619793408,0.5189120435485719,-65.63040479710145,66.97637203166029,13.359804515484846,69,False
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2016-fall,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2017-fall,absolute,0.5117641131222332,1.4521659371891785e-09,-76.30777950406505,77.08562688742956,10.923216549487424,123,True
HOBE,1.03,9.1654,56.0283,ASCAT 12.5 TS,Y2018-fall,absolute,0.6594223514081241,4.688017589613164e-16,-67.58675316101694,68.60001359351836,11.747027802072658,118,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,No-Timefilter,absolute,0.33997496297467633,3.7023239095022685e-19,-57.694363091743114,60.09665642542644,16.821669981124302,654,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2015,absolute,0.0842403856794462,0.16205727672699147,-54.505356501805046,56.560611830418026,15.108571184673975,277,False
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2016,absolute,-0.5371562075377294,0.13587778950314114,-44.097777555555545,45.28152528862565,10.286036511950828,9,False
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2017,absolute,0.4500931394579838,2.568264901508681e-17,-60.1644694858934,62.81853285456352,18.06667322671435,319,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2018,absolute,0.5281449062113954,9.608228284834887e-05,-62.13844789795918,63.65706344126718,13.821541838670758,49,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,winter,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,spring,absolute,0.4284493918659269,2.0474326206314885e-11,-54.86277150000001,57.351642827923406,16.711889133203552,224,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,summer,absolute,-0.11370363611695325,0.0762717008599208,-51.868097651639346,53.829101430808144,14.396965195770841,244,False
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,fall,absolute,0.4307639836486116,8.397415071908377e-10,-68.7475097795699,70.26068393629751,14.50322744440824,186,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2015-winter,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2016-winter,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2017-winter,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2018-winter,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2015-spring,absolute,0.3438844587174356,0.0011875171969403773,-51.79305727906978,53.894457235812006,14.902742647907738,86,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2016-spring,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2017-spring,absolute,0.4557145423120105,7.203365295282152e-06,-53.823302730337076,56.92768013139069,18.542191033975023,89,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2018-spring,absolute,0.5281449062113954,9.608228284834887e-05,-62.13844789795918,63.65706344126718,13.821541838670758,49,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2015-summer,absolute,-0.1841865015580368,0.0497952652858253,-50.32792903508772,52.249689742868355,14.040286224474812,114,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2016-summer,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2017-summer,absolute,-0.02877962577031965,0.7451535665258242,-53.21870705384615,55.17693068172076,14.56924496919188,130,False
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2018-summer,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2015-fall,absolute,-0.024539096080378398,0.8322322079765507,-63.71944045454546,64.98065374863569,12.740418743499696,77,False
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2016-fall,absolute,-0.5371562075377294,0.13587778950314114,-44.097777555555545,45.28152528862565,10.286036511950828,9,False
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2017-fall,absolute,0.7427404503678532,9.110173549202663e-19,-74.83759906,75.80341205401803,12.061966919451047,100,True
HOBE,1.04,9.3337,56.0733,ASCAT 12.5 TS,Y2018-fall,absolute,,,,,,0,
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,No-Timefilter,absolute,0.5160669710472543,2.8663275662759713e-122,-62.01718986912752,64.25793708731618,16.821136687336868,1788,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2015,absolute,0.3836303817522483,1.8689325966517356e-14,-61.85613659568733,64.04655255722908,16.606602901303347,371,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2016,absolute,0.26871903948278825,2.375003859617643e-09,-61.63100125941421,63.577893875349396,15.613080201781885,478,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2017,absolute,0.6800718930173592,2.3518203573202545e-65,-65.87363473940678,67.85334085519496,16.27083622406945,472,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2018,absolute,0.6407103716010264,2.4877310252864964e-55,-58.64268653104925,61.31501742335418,17.90437594688295,467,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,winter,absolute,0.3555173695322167,9.998466876086648e-11,-71.93795743269231,73.22773536699067,13.6832564614629,312,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,spring,absolute,0.5345391834796666,3.11007409866143e-36,-59.25015386864406,61.23310909513404,15.45680807924424,472,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,summer,absolute,0.39013090224260016,4.6416411064629374e-20,-51.33262041015625,53.51611424470622,15.130649876302645,512,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,fall,absolute,0.4659139596079548,7.022883109269919e-28,-69.49942782723575,70.90652198111859,14.05576007001044,492,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2015-winter,absolute,0.6033542291715703,3.771522473177323e-05,-79.12654889999997,79.82691625707557,10.551105074354249,40,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2016-winter,absolute,0.3740665611107833,0.00033049311172738966,-69.96536288636362,70.97557351464931,11.932310418055645,88,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2017-winter,absolute,0.6737929951504299,8.558582636183637e-13,-72.70266571264365,74.02026807369445,13.904045597493393,87,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2018-winter,absolute,0.11799550093565635,0.2496985255642621,-70.07728775257732,71.66421513163297,14.997782225230825,97,False
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2015-spring,absolute,0.6581564311449475,3.2161430321601632e-12,-56.12895392045455,57.88342285730886,14.14323772951282,88,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2016-spring,absolute,0.6475905021939061,3.647626182351013e-17,-61.474292323308276,63.65745534145078,16.528248663946286,133,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2017-spring,absolute,0.7085446768432561,5.8564116643066734e-21,-60.88516202325582,63.09501212945714,16.552268757431168,129,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2018-spring,absolute,0.6293713028960534,8.218907719969553e-15,-57.34801558196722,58.84260813141903,13.177922465934696,122,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2015-summer,absolute,-0.20211582838430212,0.029571180000369592,-52.64004237931035,54.4225193696407,13.814360384879466,116,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2016-summer,absolute,0.1535605289396102,0.07761215444400485,-52.94866849624061,54.32224880106437,12.138583907522204,133,False
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2017-summer,absolute,0.39874218786515664,1.9963597377240014e-06,-56.55639022556391,58.2433811040588,13.916399214106095,133,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2018-summer,absolute,0.7259878973366709,1.4835029153212202e-22,-43.168337876923076,46.338184082922716,16.844046694504282,130,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2015-fall,absolute,0.42544730923508056,6.159254703749559e-07,-68.80292803149605,70.34900744326669,14.66764952354552,127,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2016-fall,absolute,0.3359282101542984,0.00013656328848774823,-65.19687805645161,67.0472563301848,15.642943236414366,124,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2017-fall,absolute,0.7599228425941353,2.1873799117954354e-24,-76.34990145528455,77.12989505123744,10.94135541801091,123,True
HOBE,1.05,9.1912,56.033,ASCAT 12.5 TS,Y2018-fall,absolute,0.5462979677707964,1.5659841953854256e-10,-67.62962604237289,68.64139765043065,11.742025071227978,118,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,No-Timefilter,absolute,0.6707009121152578,4.549928223167191e-123,-62.561075154175576,65.23133924066968,18.472668856581798,934,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,Y2015,absolute,0.6156831764334441,2.765117853683113e-25,-62.706994716157205,65.06028023469331,17.339921507453738,229,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,Y2016,absolute,0.5429336902379829,1.3174721989260809e-28,-63.13339626478874,65.17182298893843,16.172222722145673,355,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,Y2017,absolute,0.3809359214970733,1.0946287686841674e-06,-75.98071341558442,76.95961699303693,12.235760563764293,154,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,Y2018,absolute,0.7105200036938881,1.9687364695107934e-31,-50.809984,54.634461640799124,20.081581728033658,196,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,winter,absolute,0.3927393334920896,1.4253953874678712e-10,-71.93502335080643,73.3070577373865,14.116555161633814,248,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,spring,absolute,0.6468915176277041,9.640231331524552e-20,-58.91405077419356,61.0397096025861,15.968117288640707,155,True
HOBE,1.06,9.161,56.0513,ASCAT 12.5 TS,summer,absolute,0.5493511850764023,5.996717880061415e-24,-47.275855958041966,49.66461329939514,15.217334116491141,286,True
