,proc_flag,slope40,conf_flag,slope40_noise,sigma40_noise,corr_flag,sm,sat_id,ssf,sigma40,dir,sm_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd
2015-03-17 16:56:11.250008,0,-0.126,1,0.00045,0.099999994,0,61.28,4,2,-11.04,0,2.2,100,93,,,,
2015-03-17 19:23:26.249972,0,-0.126,1,0.00045,0.099999994,0,53.69,3,2,-11.389999,0,2.19,100,93,,,,
2015-03-18 08:19:01.874984,0,-0.126,1,0.00045,0.099999994,0,52.539997,4,2,-11.44,1,2.2,100,86,,,,
2015-03-18 09:59:16.875024,0,-0.126,1,0.00045,0.099999994,0,48.14,4,2,-11.639999,1,2.21,100,86,,,,
2015-03-18 10:45:59.998953,0,-0.126,1,0.00045,0.089999996,0,53.28,3,2,-11.41,1,2.19,100,86,,,,
2015-03-18 16:35:35.624946,0,-0.126,1,0.00045,0.089999996,0,60.329998,4,2,-11.09,0,2.19,100,86,,,,
2015-03-18 17:22:16.875033,0,-0.126,1,0.00045,0.099999994,0,50.829998,3,2,-11.5199995,0,2.21,100,86,,,,
2015-03-18 19:02:33.749952,0,-0.126,1,0.00045,0.099999994,0,52.559998,3,2,-11.44,0,2.2,100,86,,,,
2015-03-19 07:58:09.375052,0,-0.126,1,0.00045999998,0.089999996,0,53.829998,4,2,-11.38,1,2.19,100,86,,,,
2015-03-19 10:25:24.375014,0,-0.126,1,0.00045999998,0.099999994,0,51.92,3,2,-11.469999,1,2.19,100,86,,,,
2015-03-19 17:01:39.375004,0,-0.126,1,0.00045999998,0.099999994,0,50.739998,3,2,-11.5199995,0,2.2,100,86,,,,
2015-03-19 19:35:16.875024,0,-0.126,1,0.00045999998,0.089999996,0,45.02,4,2,-11.79,0,2.19,100,86,,,,
2015-03-20 08:24:33.749049,0,-0.126,1,0.00045999998,0.099999994,0,34.17,3,2,-12.28,1,2.21,100,93,,,,
2015-03-20 10:04:46.873948,0,-0.126,1,0.00045999998,0.099999994,0,31.71,3,2,-12.389999,1,2.2,100,93,,,,
2015-03-20 10:57:41.249002,0,-0.126,1,0.00045999998,0.089999996,0,32.579998,4,2,-12.349999,1,2.19,100,93,,,,
2015-03-20 16:41:03.750028,0,-0.126,1,0.00045999998,0.089999996,0,35.8,3,2,-12.21,0,2.19,100,93,,,,
2015-03-20 19:14:24.375004,0,-0.126,1,0.00045999998,0.099999994,0,39.36,4,2,-12.04,0,2.19,100,93,,,,
2015-03-21 08:03:43.124946,0,-0.126,1,0.00045999998,0.089999996,0,33.0,3,2,-12.33,1,2.19,100,96,,,,
2015-03-21 10:37:07.498992,0,-0.126,1,0.00045999998,0.089999996,0,35.46,4,2,-12.219999,1,2.19,100,96,,,,
2015-03-21 17:13:24.374984,0,-0.126,1,0.00045999998,0.099999994,0,39.309998,4,2,-12.05,0,2.2,100,96,,,,
2015-03-21 18:53:35.623968,0,-0.126,1,0.00045999998,0.099999994,0,41.95,4,2,-11.929999,0,2.21,100,96,,,,
2015-03-22 07:42:48.749011,0,-0.126,1,0.00047,0.089999996,0,30.869999,3,2,-12.429999,1,2.18,89,100,,,,
2015-03-22 10:16:31.874016,0,-0.126,1,0.00047,0.099999994,0,35.69,4,2,-12.21,1,2.2,89,100,,,,
2015-03-22 16:52:46.874956,0,-0.126,1,0.00047,0.089999996,0,38.899998,4,2,-12.059999,0,2.19,89,100,,,,
2015-03-22 19:19:56.248982,0,-0.126,1,0.00047,0.089999996,0,33.3,3,2,-12.32,0,2.19,89,100,,,,
2015-03-23 08:15:35.624016,0,-0.126,1,0.00047,0.089999996,0,36.5,4,2,-12.17,1,2.19,100,100,,,,
2015-03-23 09:55:54.375024,0,-0.126,1,0.00047,0.099999994,0,32.02,4,2,-12.38,1,2.21,100,100,,,,
2015-03-23 10:42:31.875004,0,-0.126,1,0.00047,0.089999996,0,33.059998,3,2,-12.33,1,2.18,100,100,,,,
2015-03-23 16:32:13.125033,0,-0.126,1,0.00047,0.089999996,0,33.78,4,2,-12.3,0,2.18,100,100,,,,
2015-03-23 17:18:50.625014,0,-0.126,1,0.00047,0.099999994,0,32.44,3,2,-12.36,0,2.21,100,100,,,,
2015-03-23 18:59:03.750000,0,-0.126,1,0.00047,0.099999994,0,33.93,3,2,-12.29,0,2.2,100,100,,,,
2015-03-24 07:54:45.000000,0,-0.125,1,0.00048,0.089999996,0,38.37,4,2,-12.09,1,2.18,89,96,,,,
2015-03-24 10:21:56.248992,0,-0.125,1,0.00048,0.089999996,0,32.55,3,2,-12.349999,1,2.19,89,96,,,,
2015-03-24 16:58:11.250019,0,-0.125,1,0.00048,0.089999996,0,34.52,3,2,-12.259999,0,2.19,89,96,,,,
2015-03-24 19:31:52.499972,0,-0.125,1,0.00048,0.089999996,0,36.149998,4,2,-12.19,0,2.18,89,96,,,,
2015-03-25 08:21:03.749961,0,-0.125,1,0.00049,0.099999994,0,34.26,3,2,-12.2699995,1,2.2,100,100,,,,
2015-03-25 10:01:18.750000,0,-0.125,1,0.00049,0.099999994,0,30.81,3,2,-12.429999,1,2.2,100,100,,,,
2015-03-25 10:54:18.750038,0,-0.125,1,0.00049,0.089999996,0,30.48,4,2,-12.45,1,2.1699998,100,100,,,,
2015-03-25 16:37:35.625042,0,-0.125,1,0.00049,0.089999996,0,31.66,3,2,-12.389999,0,2.1699998,100,100,,,,
2015-03-25 19:10:59.999952,0,-0.125,1,0.00049,0.089999996,0,36.13,4,2,-12.19,0,2.19,100,100,,,,
2015-03-26 08:00:13.124995,0,-0.125,1,0.00049999997,0.089999996,0,39.64,3,2,-12.03,1,2.1699998,100,100,,,,
2015-03-26 10:33:45.000028,0,-0.125,1,0.00049999997,0.089999996,0,52.699997,4,2,-11.429999,1,2.1699998,100,100,,,,
2015-03-26 17:10:00.000019,0,-0.125,1,0.00049999997,0.089999996,0,42.59,4,2,-11.889999,0,2.19,100,100,,,,
2015-03-26 18:50:09.374985,0,-0.125,1,0.00049999997,0.099999994,0,39.89,4,2,-12.0199995,0,2.21,100,100,,,,
2015-03-26 19:37:20.624016,0,-0.125,1,0.00049999997,0.089999996,0,32.78,3,2,-12.34,0,2.1699998,100,100,,,,
2015-03-27 08:32:59.999049,0,-0.125,1,0.00051,0.099999994,0,40.59,4,2,-11.98,1,2.21,100,100,,,,
2015-03-27 10:13:07.500000,0,-0.125,1,0.00051,0.089999996,0,49.02,4,2,-11.599999,1,2.19,100,100,,,,
2015-03-27 16:49:24.374006,0,-0.125,1,0.00051,0.089999996,0,55.84,4,2,-11.29,0,2.1699998,100,100,,,,
2015-03-27 19:16:26.249980,0,-0.125,1,0.00051,0.089999996,0,49.489998,3,2,-11.58,0,2.1699998,100,100,,,,
2015-03-28 08:12:09.374946,0,-0.124000005,1,0.00052,0.089999996,0,44.76,4,2,-11.79,1,2.18,100,100,,,,
2015-03-28 10:39:05.624985,0,-0.124000005,1,0.00052,0.089999996,0,46.76,3,2,-11.7,1,2.1599998,100,100,,,,
2015-03-28 16:28:50.625033,0,-0.124000005,1,0.00052,0.089999996,0,60.85,4,2,-11.059999,0,2.1499999,100,100,,,,
2015-03-28 17:15:20.624976,0,-0.124000005,1,0.00052,0.089999996,0,54.44,3,2,-11.349999,0,2.19,100,100,,,,
2015-03-28 18:55:33.750048,0,-0.124000005,1,0.00052,0.089999996,0,45.11,3,2,-11.78,0,2.2,100,100,,,,
2015-03-29 07:51:18.749980,0,-0.124000005,1,0.00052999996,0.089999996,0,53.69,4,2,-11.38,1,2.1499999,100,100,,,,
2015-03-29 10:18:28.124006,0,-0.124000005,1,0.00052999996,0.089999996,0,44.85,3,2,-11.79,1,2.1699998,100,100,,,,
2015-03-29 16:54:43.125033,0,-0.124000005,1,0.00052999996,0.089999996,0,50.68,3,2,-11.5199995,0,2.1699998,100,100,,,,
2015-03-29 19:28:24.374984,0,-0.124000005,1,0.00052999996,0.089999996,0,57.219997,4,2,-11.219999,0,2.1499999,100,100,,,,
2015-03-30 08:17:33.750009,0,-0.123,1,0.00054,0.089999996,0,46.7,3,2,-11.7,1,2.18,100,96,,,,
2015-03-30 09:57:50.625014,0,-0.123,1,0.00054,0.089999996,0,48.09,3,2,-11.639999,1,2.2,100,96,,,,
2015-03-30 10:50:56.250038,0,-0.123,1,0.00054,0.089999996,0,53.37,4,2,-11.4,1,2.1399999,100,96,,,,
2015-03-30 16:34:07.499971,0,-0.123,1,0.00054,0.089999996,0,48.879997,3,2,-11.599999,0,2.1499999,100,96,,,,
2015-03-30 17:27:14.999960,0,-0.123,1,0.00054,0.099999994,0,51.199997,4,2,-11.49,0,2.21,100,96,,,,
2015-03-30 19:07:33.750019,0,-0.123,1,0.00054,0.089999996,0,53.629997,4,2,-11.38,0,2.1699998,100,96,,,,
2015-03-31 07:56:41.249990,0,-0.123,0,0.00055,0.089999996,0,47.129997,3,1,-11.679999,1,2.1499999,100,96,,,,
2015-03-31 10:30:20.624976,0,-0.123,0,0.00055,0.089999996,0,51.71,4,1,-11.469999,1,2.1499999,100,96,,,,
2015-03-31 17:06:37.500019,0,-0.123,0,0.00055,0.089999996,0,48.53,4,1,-11.61,0,2.1699998,100,96,,,,
2015-03-31 19:33:48.749960,0,-0.123,0,0.00055,0.089999996,0,47.62,3,1,-11.66,0,2.1399999,100,96,,,,
2015-04-01 08:29:33.749980,0,-0.12200001,1,0.00057,0.089999996,0,53.239998,4,2,-11.4,1,2.2,89,89,,,,
2015-04-01 10:09:45.000000,0,-0.12200001,1,0.00057,0.089999996,0,47.129997,4,2,-11.67,1,2.18,89,89,,,,
2015-04-01 10:56:11.250008,0,-0.12200001,1,0.00057,0.089999996,0,46.42,3,2,-11.71,1,2.1299999,89,89,,,,
2015-04-01 16:45:59.998953,0,-0.12200001,1,0.00057,0.089999996,0,49.629997,4,2,-11.559999,0,2.1399999,89,89,,,,
2015-04-01 19:12:54.374024,0,-0.12200001,1,0.00057,0.089999996,0,44.539997,3,2,-11.79,0,2.1599998,89,89,,,,
2015-04-02 08:08:43.123977,0,-0.12200001,1,0.00058,0.089999996,0,52.11,4,2,-11.45,1,2.1499999,100,89,,,,
2015-04-02 10:35:35.624946,0,-0.12200001,1,0.00058,0.089999996,0,41.809998,3,2,-11.91,1,2.1399999,100,89,,,,
2015-04-02 16:25:26.249980,0,-0.12200001,1,0.00058,0.089999996,0,42.94,4,2,-11.86,0,2.12,100,89,,,,
2015-04-02 17:11:52.499990,0,-0.12200001,1,0.00058,0.089999996,0,35.0,3,2,-12.219999,0,2.18,100,89,,,,
2015-04-02 18:52:03.750010,0,-0.12200001,1,0.00058,0.089999996,0,39.149998,3,2,-12.03,0,2.2,100,89,,,,
2015-04-03 07:47:50.624044,0,-0.12100001,1,0.00059,0.089999996,0,53.309998,4,2,-11.389999,1,2.12,100,100,,,,
2015-04-03 10:14:59.999972,0,-0.12100001,1,0.00059,0.089999996,0,41.29,3,2,-11.929999,1,2.1599998,100,100,,,,
2015-04-03 16:51:14.999011,0,-0.12100001,1,0.00059,0.089999996,0,40.129997,3,2,-11.98,0,2.1399999,100,100,,,,
2015-04-03 19:24:58.124016,0,-0.12100001,1,0.00059,0.089999996,0,43.21,4,2,-11.84,0,2.1299999,100,100,,,,
2015-04-04 08:14:01.875004,0,-0.120000005,1,0.00059999997,0.089999996,0,44.77,3,2,-11.7699995,1,2.1599998,100,100,,,,
2015-04-04 09:54:20.624025,0,-0.120000005,1,0.00059999997,0.089999996,0,37.7,3,2,-12.09,1,2.2,100,100,,,,
2015-04-04 10:47:31.874985,0,-0.120000005,1,0.00059999997,0.089999996,0,46.039997,4,2,-11.71,1,2.12,100,100,,,,
2015-04-04 16:30:39.374985,0,-0.120000005,1,0.00059999997,0.089999996,0,36.3,3,2,-12.15,0,2.12,100,100,,,,
2015-04-04 17:23:50.624995,0,-0.120000005,1,0.00059999997,0.089999996,0,35.399998,4,2,-12.19,0,2.19,100,100,,,,
2015-04-04 19:04:05.625033,0,-0.120000005,1,0.00059999997,0.089999996,0,40.5,4,2,-11.96,0,2.1699998,100,100,,,,
2015-04-05 07:53:09.374985,0,-0.120000005,1,0.00061,0.089999996,0,43.37,3,2,-11.83,1,2.12,100,100,,,,
2015-04-05 10:26:56.250009,0,-0.120000005,1,0.00061,0.089999996,0,43.079998,4,2,-11.84,1,2.1299999,100,100,,,,
2015-04-05 17:03:11.250000,0,-0.120000005,1,0.00061,0.089999996,0,39.989998,4,2,-11.98,0,2.1499999,100,100,,,,
2015-04-05 19:30:16.874956,0,-0.120000005,1,0.00061,0.089999996,0,43.579998,3,2,-11.82,0,2.11,100,100,,,,
2015-04-06 08:26:07.499961,0,-0.119,1,0.00062,0.089999996,0,46.59,4,2,-11.679999,1,2.18,100,100,,,,
2015-04-06 10:06:18.749980,0,-0.119,1,0.00062,0.089999996,0,45.45,4,2,-11.73,1,2.1699998,100,100,,,,
2015-04-06 10:52:43.125024,0,-0.119,1,0.00062,0.089999996,0,41.28,3,2,-11.92,1,2.1,100,100,,,,
2015-04-06 16:42:35.623988,0,-0.119,1,0.00062,0.089999996,0,47.469997,4,2,-11.639999,0,2.11,100,100,,,,
2015-04-06 19:09:22.499972,0,-0.119,1,0.00062,0.089999996,0,47.76,3,2,-11.63,0,2.1399999,100,100,,,,
2015-04-07 08:05:16.874995,0,-0.11800001,1,0.00062999997,0.089999996,0,41.379997,4,2,-11.91,1,2.12,100,100,,,,
2015-04-07 10:32:07.500048,0,-0.11800001,1,0.00062999997,0.089999996,0,29.01,3,2,-12.46,1,2.12,100,100,,,,
2015-04-07 16:22:01.875014,0,-0.11800001,1,0.00062999997,0.089999996,0,37.57,4,2,-12.08,0,2.09,100,100,,,,
2015-04-07 17:08:22.500038,0,-0.11800001,1,0.00062999997,0.089999996,0,22.91,3,2,-12.74,0,2.1599998,100,100,,,,
2015-04-07 18:48:31.875004,0,-0.11800001,1,0.00062999997,0.089999996,0,32.1,3,2,-12.33,0,2.2,100,100,,,,
2015-04-08 07:44:22.498972,0,-0.117000006,1,0.00064,0.089999996,0,38.629997,4,2,-12.03,1,2.08,100,100,,,,
2015-04-08 08:31:22.498982,0,-0.117000006,1,0.00064,0.089999996,0,37.32,3,2,-12.08,1,2.2,100,100,,,,
2015-04-08 10:11:29.998982,0,-0.117000006,1,0.00064,0.089999996,0,27.01,3,2,-12.55,1,2.1499999,100,100,,,,
2015-04-08 16:47:45.000008,0,-0.117000006,1,0.00064,0.089999996,0,17.85,3,2,-12.96,0,2.12,100,100,,,,
2015-04-08 19:21:29.998943,0,-0.117000006,1,0.00064,0.089999996,0,28.949999,4,2,-12.46,0,2.11,100,100,,,,
2015-04-09 08:10:29.999049,0,-0.116000004,1,0.00065,0.089999996,0,43.079998,3,2,-11.82,1,2.1299999,100,100,,,,
2015-04-09 09:50:50.625024,0,-0.116000004,1,0.00065,0.089999996,0,40.98,3,2,-11.91,1,2.2,100,100,,,,
2015-04-09 10:44:07.500019,0,-0.116000004,1,0.00065,0.089999996,0,42.51,4,2,-11.849999,1,2.09,100,100,,,,
2015-04-09 16:27:09.374946,0,-0.116000004,1,0.00065,0.089999996,0,35.88,3,2,-12.139999,0,2.08,100,100,,,,
2015-04-09 17:20:24.374024,0,-0.116000004,1,0.00065,0.089999996,0,35.059998,4,2,-12.179999,0,2.1699998,100,100,,,,
2015-04-09 19:00:39.375014,0,-0.116000004,1,0.00065,0.089999996,0,38.559998,4,2,-12.0199995,0,2.1599998,100,100,,,,
2015-04-10 07:49:37.498944,0,-0.115,1,0.00065999996,0.089999996,0,43.809998,3,2,-11.78,1,2.08,100,100,,,,
2015-04-10 10:23:31.875042,0,-0.115,1,0.00065999996,0.089999996,0,48.76,4,2,-11.559999,1,2.11,100,100,,,,
2015-04-10 16:59:46.875033,0,-0.115,1,0.00065999996,0.089999996,0,46.469997,4,2,-11.66,0,2.12,100,100,,,,
2015-04-10 19:26:43.124985,0,-0.115,1,0.00065999996,0.089999996,0,31.14,3,2,-12.34,0,2.09,100,100,,,,
2015-04-11 08:22:39.374976,0,-0.11400001,1,0.00067,0.089999996,0,52.829998,4,2,-11.37,1,2.1499999,89,100,,,,
2015-04-11 10:02:54.375014,0,-0.11400001,1,0.00067,0.089999996,0,49.899998,4,2,-11.5,1,2.1599998,89,100,,,,
2015-04-11 10:49:13.124985,0,-0.11400001,1,0.00067,0.089999996,0,45.079998,3,2,-11.719999,1,2.07,89,100,,,,
2015-04-11 16:39:11.249020,0,-0.11400001,1,0.00067,0.089999996,0,46.489998,4,2,-11.65,0,2.08,89,100,,,,
2015-04-11 17:25:31.874995,0,-0.11400001,1,0.00067,0.089999996,0,47.28,3,2,-11.62,0,2.19,89,100,,,,
2015-04-11 19:05:50.624966,0,-0.11400001,1,0.00067,0.089999996,0,41.36,3,2,-11.88,0,2.1299999,89,100,,,,
2015-04-12 08:01:48.750008,0,-0.113000005,1,0.00068,0.089999996,0,53.8,4,2,-11.32,1,2.09,100,89,,,,
2015-04-12 10:28:37.500010,0,-0.113000005,1,0.00068,0.089999996,0,49.41,3,2,-11.5199995,1,2.09,100,89,,,,
2015-04-12 17:04:52.499049,0,-0.113000005,1,0.00068,0.089999996,0,43.829998,3,2,-11.7699995,0,2.12,100,89,,,,
2015-04-12 19:38:56.249980,0,-0.113000005,1,0.00068,0.089999996,0,47.66,4,2,-11.599999,0,2.06,100,89,,,,
2015-04-13 08:27:50.625014,0,-0.112,1,0.00068,0.089999996,0,33.04,3,2,-12.23,1,2.18,100,100,,,,
2015-04-13 10:07:59.999980,0,-0.112,1,0.00068,0.089999996,0,18.48,3,2,-12.88,1,2.1499999,100,100,,,,
2015-04-13 16:44:16.875024,0,-0.112,1,0.00068,0.089999996,0,19.859999,3,2,-12.82,0,2.09,100,100,,,,
2015-04-13 19:18:01.874995,0,-0.112,1,0.00068,0.089999996,0,23.41,4,2,-12.66,0,2.1,100,100,,,,
2015-04-14 08:06:58.124995,0,-0.11100001,1,0.00068999996,0.089999996,0,24.32,3,2,-12.61,1,2.1,89,100,,,,
2015-04-14 10:40:41.250000,0,-0.11100001,1,0.00068999996,0.089999996,0,27.849998,4,2,-12.45,1,2.07,89,100,,,,
2015-04-14 16:23:41.250048,0,-0.11100001,1,0.00068999996,0.08,0,20.92,3,2,-12.759999,0,2.06,89,100,,,,
2015-04-14 17:16:58.125042,0,-0.11100001,1,0.00068999996,0.089999996,0,18.38,4,2,-12.87,0,2.1599998,89,100,,,,
2015-04-14 18:57:11.250028,0,-0.11100001,1,0.00068999996,0.089999996,0,21.97,4,2,-12.71,0,2.1699998,89,100,,,,
2015-04-15 07:46:03.748972,0,-0.11000001,1,0.0007,0.08,0,34.829998,3,2,-12.139999,1,2.05,89,93,,,,
2015-04-15 10:20:05.623988,0,-0.11000001,1,0.0007,0.089999996,0,18.57,4,2,-12.849999,1,2.11,89,93,,,,
2015-04-15 16:56:20.625014,0,-0.11000001,1,0.0007,0.089999996,0,18.81,4,2,-12.84,0,2.1,89,93,,,,
2015-04-15 19:23:11.249980,0,-0.11000001,1,0.0007,0.089999996,0,15.0199995,3,2,-13.009999,0,2.08,89,93,,,,
2015-04-16 08:19:11.249990,0,-0.109000005,1,0.0007,0.089999996,0,28.06,4,2,-12.42,1,2.1299999,89,100,,,,
2015-04-16 09:59:28.124995,0,-0.109000005,1,0.0007,0.089999996,0,23.16,4,2,-12.639999,1,2.1699998,89,100,,,,
2015-04-16 10:45:43.125033,0,-0.109000005,1,0.0007,0.08,0,20.6,3,2,-12.75,1,2.06,89,100,,,,
2015-04-16 16:35:46.873968,0,-0.109000005,1,0.0007,0.08,0,23.619999,4,2,-12.62,0,2.06,89,100,,,,
2015-04-16 17:22:01.875043,0,-0.109000005,1,0.0007,0.089999996,0,13.86,3,2,-13.049999,0,2.18,89,100,,,,
2015-04-16 19:02:18.749961,0,-0.109000005,1,0.0007,0.089999996,0,19.5,3,2,-12.799999,0,2.1399999,89,100,,,,
2015-04-17 07:58:20.625022,0,-0.108,1,0.0007,0.08,0,26.0,4,2,-12.5,1,2.06,89,96,,,,
2015-04-17 10:25:07.499020,0,-0.108,1,0.0007,0.089999996,0,14.009999,3,2,-13.03,1,2.09,89,96,,,,
2015-04-17 17:01:22.499961,0,-0.108,1,0.0007,0.089999996,0,8.0199995,3,2,-13.29,0,2.11,89,96,,,,
2015-04-17 19:35:28.124995,0,-0.108,1,0.0007,0.08,0,20.58,4,2,-12.74,0,2.05,89,96,,,,
2015-04-18 08:24:16.874956,0,-0.10700001,1,0.0007,0.089999996,0,5.2599998,3,2,-13.4,1,2.1699998,89,96,,,,
2015-04-18 10:04:30.000028,0,-0.10700001,1,0.0007,0.089999996,0,3.1799998,3,2,-13.49,1,2.1499999,89,96,,,,
2015-04-18 10:57:50.624006,0,-0.10700001,1,0.0007,0.08,0,14.95,4,2,-12.98,1,2.04,89,96,,,,
2015-04-18 16:40:44.998982,0,-0.10700001,1,0.0007,0.08,0,8.55,3,2,-13.25,0,2.06,89,96,,,,
2015-04-18 19:14:33.750010,0,-0.10700001,1,0.0007,0.089999996,0,12.04,4,2,-13.099999,0,2.09,89,96,,,,
2015-04-19 08:03:24.375024,0,-0.106000006,1,0.0007,0.08,0,9.53,3,2,-13.2,1,2.08,89,93,,,,
2015-04-19 10:37:16.875033,0,-0.106000006,1,0.0007,0.08,0,14.16,4,2,-13.0,1,2.06,89,93,,,,
2015-04-19 17:13:31.873988,0,-0.106000006,1,0.0007,0.089999996,0,1.53,4,3,-13.549999,0,2.1399999,89,93,,,,
2015-04-19 18:53:43.124956,0,-0.106000006,1,0.0007,0.089999996,0,2.79,4,3,-13.49,0,2.18,89,93,,,,
2015-04-20 07:42:30.000038,0,-0.105000004,1,0.0007,0.08,0,10.33,3,2,-13.15,1,2.03,78,93,,,,
2015-04-20 10:16:39.375004,0,-0.105000004,1,0.0007,0.089999996,0,5.41,4,3,-13.37,1,2.11,78,93,,,,
2015-04-20 16:52:56.249961,0,-0.105000004,1,0.0007,0.08,0,7.5,4,2,-13.28,0,2.08,78,93,,,,
2015-04-20 19:19:37.500008,0,-0.105000004,1,0.0007,0.08,0,10.62,3,2,-13.139999,0,2.07,78,93,,,,
2015-04-21 08:15:43.125004,0,-0.104,1,0.0007,0.089999996,0,10.0199995,4,2,-13.16,1,2.11,56,86,,,,
2015-04-21 09:56:01.874024,0,-0.104,1,0.0007,0.089999996,0,2.27,4,3,-13.49,1,2.19,56,86,,,,
2015-04-21 10:42:13.124044,0,-0.104,1,0.0007,0.08,0,9.25,3,2,-13.19,1,2.05,56,86,,,,
2015-04-21 16:32:20.624985,0,-0.104,1,0.0007,0.08,0,15.91,4,2,-12.9,0,2.04,56,86,,,,
2015-04-21 17:18:29.999952,0,-0.104,1,0.0007,0.089999996,1,0.0,3,3,-13.61,0,2.1599998,56,86,,,,
2015-04-21 18:58:44.999990,0,-0.104,1,0.0007,0.089999996,1,0.0,3,3,-13.61,0,2.1499999,56,86,,,,
2015-04-22 07:54:50.624985,0,-0.10300001,1,0.00068999996,0.08,0,32.07,4,2,-12.2,1,2.04,78,89,,,,
2015-04-22 10:21:37.500019,0,-0.10300001,0,0.00068999996,0.08,0,33.01,3,1,-12.16,1,2.07,78,89,,,,
2015-04-22 16:57:52.500009,0,-0.10300001,1,0.00068999996,0.08,0,6.5499997,3,2,-13.299999,0,2.09,78,89,,,,
2015-04-22 19:31:58.125042,0,-0.10300001,1,0.00068999996,0.08,0,11.58,4,2,-13.08,0,2.04,78,89,,,,
2015-04-23 08:20:43.124985,0,-0.10300001,1,0.00068999996,0.089999996,0,14.67,3,2,-12.94,1,2.1399999,67,89,,,,
2015-04-23 10:00:58.125024,0,-0.10300001,1,0.00068999996,0.089999996,0,8.2699995,3,2,-13.21,1,2.1499999,67,89,,,,
2015-04-23 10:54:24.375024,0,-0.10300001,1,0.00068999996,0.08,0,19.42,4,2,-12.74,1,2.02,67,89,,,,
2015-04-23 16:37:14.999980,0,-0.10300001,1,0.00068999996,0.08,0,11.309999,3,2,-13.08,0,2.04,67,89,,,,
2015-04-23 19:11:05.625024,0,-0.10300001,1,0.00068999996,0.08,0,7.17,4,2,-13.259999,0,2.09,67,89,,,,
2015-04-24 07:59:50.624016,0,-0.102000006,1,0.00068,0.08,0,10.219999,3,2,-13.12,1,2.06,56,79,,,,
2015-04-24 10:33:50.625014,0,-0.102000006,1,0.00068,0.08,0,13.099999,4,2,-13.0,1,2.05,56,79,,,,
2015-04-24 17:10:05.625004,0,-0.102000006,1,0.00068,0.08,1,0.0,4,3,-13.69,0,2.12,56,79,,,,
2015-04-24 18:50:15.000057,0,-0.102000006,1,0.00068,0.089999996,1,0.0,4,3,-13.78,0,2.2,56,79,,,,
2015-04-24 19:36:58.123988,0,-0.102000006,1,0.00068,0.08,1,0.0,3,3,-14.15,0,2.03,56,79,,,,
2015-04-25 08:33:03.748982,0,-0.101,1,0.00068,0.089999996,0,21.67,4,2,-12.63,1,2.18,56,79,,,,
2015-04-25 10:13:13.124985,0,-0.101,1,0.00068,0.08,0,20.289999,4,2,-12.679999,1,2.1,56,79,,,,
2015-04-25 16:49:28.124024,0,-0.101,1,0.00068,0.08,0,15.88,4,2,-12.87,0,2.05,56,79,,,,
2015-04-25 19:16:03.750038,0,-0.101,1,0.00068,0.08,0,10.179999,3,2,-13.12,0,2.07,56,79,,,,
2015-04-26 08:12:15.000019,0,-0.101,1,0.00067,0.08,0,19.3,4,2,-12.719999,1,2.08,78,71,,,,
2015-04-26 10:38:41.249990,0,-0.101,1,0.00067,0.08,0,13.73,3,2,-12.96,1,2.04,78,71,,,,
2015-04-26 16:28:54.374016,0,-0.101,1,0.00067,0.08,0,16.699999,4,2,-12.83,0,2.02,78,71,,,,
2015-04-26 17:14:58.124946,0,-0.101,1,0.00067,0.089999996,0,9.69,3,2,-13.13,0,2.1299999,78,71,,,,
2015-04-26 18:55:11.250019,0,-0.101,1,0.00067,0.089999996,0,8.05,3,2,-13.2,0,2.1499999,78,71,,,,
2015-04-27 07:51:20.625033,0,-0.1,1,0.00065999996,0.08,0,25.949999,4,2,-12.429999,1,2.02,78,89,,,,
2015-04-27 10:18:05.623977,0,-0.1,1,0.00065999996,0.08,0,13.65,3,2,-12.96,1,2.08,78,89,,,,
2015-04-27 16:54:20.625004,0,-0.1,1,0.00065999996,0.08,0,5.39,3,2,-13.309999,0,2.07,78,89,,,,
2015-04-27 19:28:28.125004,0,-0.1,1,0.00065999996,0.08,0,12.59,4,2,-13.0,0,2.03,78,89,,,,
2015-04-28 08:17:09.373977,0,-0.1,1,0.00065,0.08,1,0.0,3,3,-13.65,1,2.12,67,86,,,,
2015-04-28 09:57:26.248982,0,-0.1,1,0.00065,0.089999996,1,0.0,3,3,-13.59,1,2.1699998,67,86,,,,
2015-04-28 10:50:58.125004,0,-0.1,1,0.00065,0.08,0,8.97,4,2,-13.15,1,2.02,67,86,,,,
2015-04-28 16:33:43.124025,0,-0.1,1,0.00065,0.08,0,2.83,3,3,-13.41,0,2.03,67,86,,,,
2015-04-28 17:27:16.875014,0,-0.1,1,0.00065,0.089999996,1,0.0,4,3,-13.889999,0,2.19,67,86,,,,
2015-04-28 19:07:35.624985,0,-0.1,1,0.00065,0.08,1,0.0,4,3,-14.49,0,2.12,67,86,,,,
2015-04-29 07:56:16.874044,0,-0.09900001,1,0.00064,0.08,0,19.81,3,2,-12.69,1,2.03,67,89,,,,
2015-04-29 10:30:22.498992,0,-0.09900001,1,0.00064,0.08,0,23.75,4,2,-12.5199995,1,2.05,67,89,,,,
2015-04-29 17:06:37.500019,0,-0.09900001,1,0.00064,0.08,0,18.09,4,2,-12.759999,0,2.09,67,89,,,,
