location,lat,lon,location_veg_class,prod_name,triplet,anomaly,n,err_std,r
896471,65.625,17.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896471,65.625,17.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896472,65.625,18.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896472,65.625,18.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896472,65.625,18.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896473,65.625,18.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896473,65.625,18.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896473,65.625,18.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896474,65.625,18.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,422,0.004417100000000001,0.44839
896474,65.625,18.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,422,0.00039079,0.42207
896474,65.625,18.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,422,105.2182,0.52605
896475,65.625,18.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,436,0.0042029,0.4466
896475,65.625,18.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,436,0.00039026,0.38805
896475,65.625,18.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,436,98.3417,0.5553
896476,65.625,19.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,438,0.0030981,0.50529
896476,65.625,19.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,438,0.00039323,0.3735
896476,65.625,19.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,438,103.1726,0.51641
896477,65.625,19.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,438,0.0034411999999999997,0.50856
896477,65.625,19.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,438,0.00039712,0.37548
896477,65.625,19.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,438,97.5777,0.54464
896478,65.625,19.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,484,0.0026566,0.60953
896478,65.625,19.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,484,0.00041548,0.40605
896478,65.625,19.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,484,105.867,0.51462
896479,65.625,19.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,489,0.0023271,0.63204
896479,65.625,19.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,489,0.00042629,0.41843
896479,65.625,19.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,489,101.7099,0.55559
896480,65.625,20.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,0.0026283,0.6007
896480,65.625,20.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,0.00046436,0.42214
896480,65.625,20.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,99.0408,0.54195
896481,65.625,20.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,499,0.0018346,0.74788
896481,65.625,20.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,499,0.00047928,0.41882
896481,65.625,20.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,499,98.1739,0.52418
896482,65.625,20.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,532,0.0018042000000000002,0.76291
896482,65.625,20.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,532,0.00046397,0.42789
896482,65.625,20.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,532,99.8794,0.48468
896483,65.625,20.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,534,0.0021246,0.7293
896483,65.625,20.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,534,0.00046332,0.44801
896483,65.625,20.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,534,98.17,0.50737
896484,65.625,21.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,545,0.0035371,0.62782
896484,65.625,21.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,545,0.00047999,0.47046
896484,65.625,21.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,545,97.8382,0.52613
896485,65.625,21.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,589,0.0037196,0.57295
896485,65.625,21.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,589,0.00044255,0.5213
896485,65.625,21.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,589,103.6232,0.50962
896486,65.625,21.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,603,0.0043185,0.51535
896486,65.625,21.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,603,0.00039345,0.58534
896486,65.625,21.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,603,108.2053,0.51586
896487,65.625,21.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,623,0.005675899999999999,0.41987
896487,65.625,21.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,623,0.00033287,0.65729
896487,65.625,21.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,623,123.7657,0.50978
896488,65.625,22.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,679,0.0082375,0.26663
896488,65.625,22.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,679,0.00030242,0.72499
896488,65.625,22.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,679,203.1634,0.47173
896489,65.625,22.375,missing value,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896489,65.625,22.375,missing value,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
896489,65.625,22.375,missing value,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897898,65.875,14.625,Wooded Tundra ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,126,0.0028508,0.41261
897898,65.875,14.625,Wooded Tundra ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,126,0.00030173,0.25836
897898,65.875,14.625,Wooded Tundra ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,126,38.8208,0.58153
897899,65.875,14.875,Mixed Tundra ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,128,0.0024010000000000004,0.40854
897899,65.875,14.875,Mixed Tundra ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,128,0.00034476,0.25443
897899,65.875,14.875,Mixed Tundra ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,128,43.4124,0.46721
897900,65.875,15.125,Open Shrublands ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,135,0.00037849,0.84862
897900,65.875,15.125,Open Shrublands ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,135,0.00036977,0.1998
897900,65.875,15.125,Open Shrublands ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,135,49.6705,0.2819
897901,65.875,15.375,Open Shrublands ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,190,0.002537,0.26108
897901,65.875,15.375,Open Shrublands ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,190,0.00049579,0.13655
897901,65.875,15.375,Open Shrublands ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,190,51.9518,0.31815
897902,65.875,15.625,Open Shrublands ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,188,0.0014238,0.56252
897902,65.875,15.625,Open Shrublands ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,188,0.00043417,0.23881
897902,65.875,15.625,Open Shrublands ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,188,56.9449,0.25478
897903,65.875,15.875,Open Shrublands ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,187,0.0015372,0.57947
897903,65.875,15.875,Open Shrublands ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,187,0.00042618,0.26923
897903,65.875,15.875,Open Shrublands ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,187,64.7882,0.29253
897904,65.875,16.125,Open Shrublands ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,248,0.0018808,0.51247
897904,65.875,16.125,Open Shrublands ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,248,0.0003677,0.38251
897904,65.875,16.125,Open Shrublands ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,248,71.0451,0.44832
897905,65.875,16.375,Open Shrublands ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,253,0.002367,0.50238
897905,65.875,16.375,Open Shrublands ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,253,0.00047142,0.42868
897905,65.875,16.375,Open Shrublands ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,253,76.172,0.53569
897906,65.875,16.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,246,0.0024281999999999997,0.45798
897906,65.875,16.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,246,0.0005191,0.40575
897906,65.875,16.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,246,82.4003,0.59878
897907,65.875,16.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,298,0.0030461,0.36801
897907,65.875,16.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,298,0.00047785,0.5241
897907,65.875,16.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,298,100.4138,0.44099
897908,65.875,17.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,299,0.0045422,0.29429
897908,65.875,17.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,299,0.00046345,0.47628
897908,65.875,17.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,299,95.7273,0.47923
897909,65.875,17.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,313,0.0046207,0.28115
897909,65.875,17.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,313,0.00040905,0.5075
897909,65.875,17.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,313,92.9676,0.50215
897910,65.875,17.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,311,0.0051566,0.29476
897910,65.875,17.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,311,0.00022659,0.64941
897910,65.875,17.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,311,103.1587,0.41728
897911,65.875,17.875,Ocean ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897911,65.875,17.875,Ocean ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897911,65.875,17.875,Ocean ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897912,65.875,18.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897912,65.875,18.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897912,65.875,18.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897913,65.875,18.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897913,65.875,18.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897913,65.875,18.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897914,65.875,18.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,391,0.0044521000000000005,0.44112
897914,65.875,18.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,391,0.00040919999999999997,0.3907
897914,65.875,18.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,391,96.5603,0.55001
897915,65.875,18.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,440,0.0044238,0.39075
897915,65.875,18.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,440,0.00038921,0.38472
897915,65.875,18.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,440,96.4441,0.531
897916,65.875,19.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,441,0.0032783,0.46055
897916,65.875,19.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,441,0.00036065,0.41653
897916,65.875,19.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,441,98.9624,0.50831
897917,65.875,19.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,447,0.0035027,0.49286
897917,65.875,19.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,447,0.00037737,0.40478
897917,65.875,19.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,447,95.8868,0.54767
897918,65.875,19.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,498,0.0025611,0.62183
897918,65.875,19.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,498,0.00042776,0.3976
897918,65.875,19.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,498,102.4163,0.52166
897919,65.875,19.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,490,0.0021247,0.67131
897919,65.875,19.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,490,0.00049424,0.38722
897919,65.875,19.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,490,103.0661,0.52129
897920,65.875,20.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,0.002464,0.63309
897920,65.875,20.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,0.00050692,0.39903
897920,65.875,20.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,104.4007,0.5
897921,65.875,20.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,473,0.0016279,0.78179
897921,65.875,20.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,473,0.00050051,0.41339
897921,65.875,20.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,473,103.4437,0.49212
897922,65.875,20.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,531,0.0018074000000000002,0.7553
897922,65.875,20.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,531,0.00050565,0.42658
897922,65.875,20.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,531,93.3136,0.50662
897923,65.875,20.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,534,0.0020304000000000003,0.7434
897923,65.875,20.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,534,0.00050466,0.44201
897923,65.875,20.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,534,95.7831,0.49099
897924,65.875,21.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,541,0.0032695,0.66393
897924,65.875,21.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,541,0.00047242,0.48277
897924,65.875,21.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,541,101.0277,0.47161
897925,65.875,21.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,586,0.0037909999999999997,0.56866
897925,65.875,21.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,586,0.00045195,0.49261
897925,65.875,21.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,586,96.7827,0.48297
897926,65.875,21.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,603,0.0044198,0.49834
897926,65.875,21.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,603,0.00041754,0.57133
897926,65.875,21.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,603,104.8798,0.43829
897927,65.875,21.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,623,0.0057729999999999995,0.40273
897927,65.875,21.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,623,0.0003454,0.65626
897927,65.875,21.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,623,116.1224,0.39314
897928,65.875,22.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,685,0.0079602,0.31161
897928,65.875,22.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,685,0.00036533,0.64964
897928,65.875,22.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,685,123.7481,0.42539
897929,65.875,22.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897929,65.875,22.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897929,65.875,22.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897930,65.875,22.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897930,65.875,22.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897930,65.875,22.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897931,65.875,22.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897931,65.875,22.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897931,65.875,22.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897932,65.875,23.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897932,65.875,23.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897932,65.875,23.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897933,65.875,23.375,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897933,65.875,23.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897933,65.875,23.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897934,65.875,23.625,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897934,65.875,23.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897934,65.875,23.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897935,65.875,23.875,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897935,65.875,23.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897935,65.875,23.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
897936,65.875,24.125,Evergreen Needleleaf Forest ,SMOS-IC,SMOS-IC_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
