network,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
HOBE,CCI Combined,M10,anomaly,0.11962748183467345,0.014277574089824312,,,,419,True
HOBE,CCI Combined,M11,anomaly,0.08550600417496076,0.27483494341714265,,,,165,False
HOBE,CCI Combined,M12,anomaly,0.01641885025203009,0.9000558247199975,,,,61,False
HOBE,CCI Combined,Y2015-M01,anomaly,,,,,,0,
HOBE,CCI Combined,Y2016-M01,anomaly,-0.0316265168473846,0.9798625760606644,,,,3,False
HOBE,CCI Combined,Y2017-M01,anomaly,-0.0977744856753212,0.9022255143246788,,,,4,False
HOBE,CCI Combined,Y2018-M01,anomaly,0.13612816938665362,0.8272130364268805,,,,5,False
HOBE,CCI Combined,Y2015-M02,anomaly,,,,,,0,
HOBE,CCI Combined,Y2016-M02,anomaly,0.22487365438537532,0.6683752419384029,,,,6,False
HOBE,CCI Combined,Y2017-M02,anomaly,0.17662986343081688,0.7378104636893429,,,,6,False
HOBE,CCI Combined,Y2018-M02,anomaly,,,,,,1,
HOBE,CCI Combined,Y2015-M03,anomaly,,,,,,0,
HOBE,CCI Combined,Y2016-M03,anomaly,0.2955440603405881,0.2337718774857596,,,,18,False
HOBE,CCI Combined,Y2017-M03,anomaly,0.4328775613665683,0.03909559944112801,,,,23,True
HOBE,CCI Combined,Y2018-M03,anomaly,-0.5708762969906022,0.42912370300939773,,,,4,False
HOBE,CCI Combined,Y2015-M04,anomaly,0.20278490605845298,0.11095094350794353,,,,63,False
HOBE,CCI Combined,Y2016-M04,anomaly,-0.20845640761270012,0.09563754029133638,,,,65,False
HOBE,CCI Combined,Y2017-M04,anomaly,0.3103873232100237,0.011199838631782815,,,,66,True
HOBE,CCI Combined,Y2018-M04,anomaly,0.2996528463535216,0.021127956006414844,,,,59,True
HOBE,CCI Combined,Y2015-M05,anomaly,0.20821169826219785,0.009562773569701895,,,,154,True
HOBE,CCI Combined,Y2016-M05,anomaly,-0.007491756746477216,0.9236821942841802,,,,166,False
HOBE,CCI Combined,Y2017-M05,anomaly,0.2783357395206739,0.001907602995562794,,,,122,True
HOBE,CCI Combined,Y2018-M05,anomaly,-0.14611698320717206,0.08054825782762602,,,,144,False
HOBE,CCI Combined,Y2015-M06,anomaly,0.26073846091332603,0.0013710590796642444,,,,148,True
HOBE,CCI Combined,Y2016-M06,anomaly,0.21568547025543505,0.003638998300110204,,,,180,True
HOBE,CCI Combined,Y2017-M06,anomaly,0.21178175502697488,0.005563726957924163,,,,170,True
HOBE,CCI Combined,Y2018-M06,anomaly,0.1658288121755593,0.039843457403513104,,,,154,True
HOBE,CCI Combined,Y2015-M07,anomaly,0.4403678819036183,3.180553095758948e-10,,,,186,True
HOBE,CCI Combined,Y2016-M07,anomaly,0.05078324960432546,0.4912219796087142,,,,186,False
HOBE,CCI Combined,Y2017-M07,anomaly,0.2209678253165149,0.002720937574946471,,,,182,True
HOBE,CCI Combined,Y2018-M07,anomaly,0.1808672336741157,0.017578868019240947,,,,172,True
HOBE,CCI Combined,Y2015-M08,anomaly,0.27946382863068675,0.00011696687823991928,,,,185,True
HOBE,CCI Combined,Y2016-M08,anomaly,0.35747040335303176,5.474746542968139e-07,,,,186,True
HOBE,CCI Combined,Y2017-M08,anomaly,0.26988059565448586,0.0002201851107780238,,,,183,True
HOBE,CCI Combined,Y2018-M08,anomaly,0.10748880699187666,0.18026036406982085,,,,157,False
HOBE,CCI Combined,Y2015-M09,anomaly,0.3348202796584909,4.346415961705455e-06,,,,180,True
HOBE,CCI Combined,Y2016-M09,anomaly,0.3876392583316851,9.000593077680949e-08,,,,178,True
HOBE,CCI Combined,Y2017-M09,anomaly,0.26618533022881985,0.000400397752712995,,,,173,True
HOBE,CCI Combined,Y2018-M09,anomaly,0.3515462803194481,1.3555455067122028e-05,,,,146,True
HOBE,CCI Combined,Y2015-M10,anomaly,0.008818533842264928,0.927485824298239,,,,109,False
HOBE,CCI Combined,Y2016-M10,anomaly,0.21128262302281406,0.028919722946969807,,,,107,True
HOBE,CCI Combined,Y2017-M10,anomaly,0.029558128556883827,0.746551448360939,,,,122,False
HOBE,CCI Combined,Y2018-M10,anomaly,0.10812058965369237,0.3366622430046621,,,,81,False
HOBE,CCI Combined,Y2015-M11,anomaly,-0.052224976218672135,0.7049304825211503,,,,55,False
HOBE,CCI Combined,Y2016-M11,anomaly,0.10130123783676293,0.5394631320312296,,,,39,False
HOBE,CCI Combined,Y2017-M11,anomaly,0.20673157152571864,0.20057900658969885,,,,40,False
HOBE,CCI Combined,Y2018-M11,anomaly,0.3589904317075675,0.047333113212903816,,,,31,True
HOBE,CCI Combined,Y2015-M12,anomaly,0.2179162611747444,0.4174970226135103,,,,16,False
HOBE,CCI Combined,Y2016-M12,anomaly,-0.004109338942901622,0.9904327867126674,,,,11,False
HOBE,CCI Combined,Y2017-M12,anomaly,0.07274685735544778,0.7742186471658707,,,,18,False
HOBE,CCI Combined,Y2018-M12,anomaly,-0.09123277083880096,0.7368479140588228,,,,16,False
HOBE,CCI Combined,No-Timefilter,anomaly,0.3981515409858467,0.0,,,,15505,True
HOBE,CCI Combined,Y2015,anomaly,0.3840807708742965,7.308152206539838e-155,,,,4406,True
HOBE,CCI Combined,Y2016,anomaly,0.42834823704834457,1.9866699323128716e-179,,,,4027,True
HOBE,CCI Combined,Y2017,anomaly,0.4085693905047624,3.857090757784058e-157,,,,3908,True
HOBE,CCI Combined,Y2018,anomaly,0.3941561560805577,4.208576711080374e-118,,,,3164,True
HOBE,CCI Combined,winter,anomaly,0.09549153091415788,0.03748313505222843,,,,475,True
HOBE,CCI Combined,spring,anomaly,0.5293285842144513,1.4938763246484585e-275,,,,3829,True
HOBE,CCI Combined,summer,anomaly,0.4362924523906605,0.0,,,,7065,True
HOBE,CCI Combined,fall,anomaly,0.3069206648494825,6.183075732546306e-91,,,,4136,True
HOBE,CCI Combined,Y2015-winter,anomaly,-0.033495211492540936,0.7637100975136482,,,,83,False
HOBE,CCI Combined,Y2016-winter,anomaly,0.17416240644164502,0.05403155854397389,,,,123,False
HOBE,CCI Combined,Y2017-winter,anomaly,-0.11498247683846904,0.22948267434455055,,,,111,False
HOBE,CCI Combined,Y2018-winter,anomaly,0.16929855353943665,0.033459358281298035,,,,158,True
HOBE,CCI Combined,Y2015-spring,anomaly,0.5964066340139711,1.80009496442215e-110,,,,1137,True
HOBE,CCI Combined,Y2016-spring,anomaly,0.5973195899843841,3.257523540504951e-98,,,,1005,True
HOBE,CCI Combined,Y2017-spring,anomaly,0.4833578705465637,2.7851640514409925e-54,,,,907,True
HOBE,CCI Combined,Y2018-spring,anomaly,0.4718472111203854,1.7086919983135234e-44,,,,780,True
HOBE,CCI Combined,Y2015-summer,anomaly,0.4947807001966377,6.4772187396911105e-130,,,,2097,True
HOBE,CCI Combined,Y2016-summer,anomaly,0.4302140849352226,3.683417593005868e-85,,,,1871,True
HOBE,CCI Combined,Y2017-summer,anomaly,0.4369715678981399,6.687442324905883e-72,,,,1520,True
HOBE,CCI Combined,Y2018-summer,anomaly,0.4022354892165601,2.169263293056679e-62,,,,1577,True
HOBE,CCI Combined,Y2015-fall,anomaly,0.18739586037312306,4.597783098957889e-10,,,,1089,True
HOBE,CCI Combined,Y2016-fall,anomaly,0.3942388351878189,1.4582709648028481e-39,,,,1028,True
HOBE,CCI Combined,Y2017-fall,anomaly,0.42252317033913395,1.944270349428872e-60,,,,1370,True
HOBE,CCI Combined,Y2018-fall,anomaly,0.5758656462226601,1.3473614012422142e-58,,,,649,True
HOBE,CCI Combined,M01,anomaly,0.01073434560520873,0.8983917955491718,,,,144,False
HOBE,CCI Combined,M02,anomaly,0.20813192290078286,0.029115200781394106,,,,110,True
HOBE,CCI Combined,M03,anomaly,0.3851253796132292,2.0389761175034336e-06,,,,143,True
HOBE,CCI Combined,M04,anomaly,0.5549886774969885,2.792539800204835e-119,,,,1467,True
HOBE,CCI Combined,M05,anomaly,0.527398668213229,3.937756272926508e-159,,,,2219,True
HOBE,CCI Combined,M06,anomaly,0.4800088719651643,6.000571819436038e-154,,,,2670,True
HOBE,CCI Combined,M07,anomaly,0.38377533939347175,9.530580828291718e-90,,,,2535,True
HOBE,CCI Combined,M08,anomaly,0.4218788207988072,3.6811238211866965e-81,,,,1860,True
HOBE,CCI Combined,M09,anomaly,0.30074724907854,3.899442974153233e-31,,,,1423,True
HOBE,CCI Combined,M10,anomaly,0.34574836540378673,1.6714090258060908e-54,,,,1901,True
HOBE,CCI Combined,M11,anomaly,0.4225482377486642,1.679805963868284e-36,,,,812,True
HOBE,CCI Combined,M12,anomaly,0.25913946305241553,9.726175985188336e-05,,,,221,True
HOBE,CCI Combined,Y2015-M01,anomaly,,,,,,0,
HOBE,CCI Combined,Y2016-M01,anomaly,0.17754881778801018,0.2795473354117498,,,,39,False
HOBE,CCI Combined,Y2017-M01,anomaly,-0.18185793035949294,0.28137062762957865,,,,37,False
HOBE,CCI Combined,Y2018-M01,anomaly,0.05995139483291256,0.6272199471201562,,,,68,False
HOBE,CCI Combined,Y2015-M02,anomaly,,,,,,0,
HOBE,CCI Combined,Y2016-M02,anomaly,0.2523508191485335,0.10256222196744184,,,,43,False
HOBE,CCI Combined,Y2017-M02,anomaly,-0.3175802996458103,0.04882743173433073,,,,39,True
HOBE,CCI Combined,Y2018-M02,anomaly,0.4336229243255719,0.021151917619959614,,,,28,True
HOBE,CCI Combined,Y2015-M03,anomaly,,,,,,0,
HOBE,CCI Combined,Y2016-M03,anomaly,0.3513416729884448,0.00853334965420343,,,,55,True
HOBE,CCI Combined,Y2017-M03,anomaly,0.5581292008831458,1.4097155490456884e-05,,,,53,True
HOBE,CCI Combined,Y2018-M03,anomaly,0.24575733822209544,0.1547218712869177,,,,35,False
HOBE,CCI Combined,Y2015-M04,anomaly,0.538298513490179,2.1099898553088563e-32,,,,413,True
HOBE,CCI Combined,Y2016-M04,anomaly,0.7081619240414943,2.39970557118665e-58,,,,375,True
HOBE,CCI Combined,Y2017-M04,anomaly,0.4756607243893692,7.03376914819469e-21,,,,345,True
HOBE,CCI Combined,Y2018-M04,anomaly,0.4462270479407517,9.522049925805956e-18,,,,334,True
HOBE,CCI Combined,Y2015-M05,anomaly,0.6330532564798615,2.426670245604452e-82,,,,724,True
HOBE,CCI Combined,Y2016-M05,anomaly,0.5551329096351441,8.629072510568928e-48,,,,575,True
HOBE,CCI Combined,Y2017-M05,anomaly,0.4576792520988395,1.0180279926199874e-27,,,,509,True
HOBE,CCI Combined,Y2018-M05,anomaly,0.5035368569375178,8.307062571487653e-28,,,,411,True
HOBE,CCI Combined,Y2015-M06,anomaly,0.5280490049886956,1.9560919899749477e-56,,,,769,True
HOBE,CCI Combined,Y2016-M06,anomaly,0.42224651367158855,1.1089700453252518e-31,,,,701,True
HOBE,CCI Combined,Y2017-M06,anomaly,0.5198272748286243,8.976988240921241e-41,,,,570,True
HOBE,CCI Combined,Y2018-M06,anomaly,0.44267958816146347,1.2888803975836765e-31,,,,630,True
HOBE,CCI Combined,Y2015-M07,anomaly,0.4962907397532559,5.349002698153865e-49,,,,768,True
HOBE,CCI Combined,Y2016-M07,anomaly,0.516502441315981,3.270405446368432e-50,,,,718,True
HOBE,CCI Combined,Y2017-M07,anomaly,0.27627838170666746,6.032631436244606e-10,,,,485,True
HOBE,CCI Combined,Y2018-M07,anomaly,0.2110568926655425,4.2302834017162535e-07,,,,564,True
HOBE,CCI Combined,Y2015-M08,anomaly,0.4614594572139144,7.029397601390682e-31,,,,560,True
HOBE,CCI Combined,Y2016-M08,anomaly,0.3533291897276403,9.770764602602231e-15,,,,452,True
HOBE,CCI Combined,Y2017-M08,anomaly,0.3632845429896944,5.927389856559298e-16,,,,465,True
HOBE,CCI Combined,Y2018-M08,anomaly,0.5557524052409821,2.0000923271028246e-32,,,,383,True
HOBE,CCI Combined,Y2015-M09,anomaly,0.06646343270803681,0.17553040197851622,,,,417,False
HOBE,CCI Combined,Y2016-M09,anomaly,0.42946550779167614,1.0833026730843823e-16,,,,340,True
HOBE,CCI Combined,Y2017-M09,anomaly,0.5272040662879928,7.593175440857637e-32,,,,426,True
HOBE,CCI Combined,Y2018-M09,anomaly,0.6471276861792004,7.190619356058694e-30,,,,240,True
HOBE,CCI Combined,Y2015-M10,anomaly,0.5524745922203714,1.1269044997225162e-38,,,,467,True
HOBE,CCI Combined,Y2016-M10,anomaly,0.380178422940975,5.991156601608446e-19,,,,509,True
HOBE,CCI Combined,Y2017-M10,anomaly,0.2493197483529057,4.0120273877725247e-11,,,,682,True
HOBE,CCI Combined,Y2018-M10,anomaly,0.4493832286745056,1.7619838197576627e-13,,,,243,True
HOBE,CCI Combined,Y2015-M11,anomaly,0.5594971797030095,2.7800710153116537e-18,,,,205,True
HOBE,CCI Combined,Y2016-M11,anomaly,0.340282778078717,3.152544138455212e-06,,,,179,True
HOBE,CCI Combined,Y2017-M11,anomaly,0.32494970566477044,7.392247085427397e-08,,,,262,True
HOBE,CCI Combined,Y2018-M11,anomaly,0.5551783418365298,8.336003325493729e-15,,,,166,True
HOBE,CCI Combined,Y2015-M12,anomaly,-0.033495211492540936,0.7637100975136482,,,,83,False
HOBE,CCI Combined,Y2016-M12,anomaly,0.4287970898780236,0.005153625391268378,,,,41,True
HOBE,CCI Combined,Y2017-M12,anomaly,-0.03947297553152103,0.8218767031615903,,,,35,False
HOBE,CCI Combined,Y2018-M12,anomaly,0.8385488523928221,1.8201445902219894e-17,,,,62,True
HOBE,CCI Passive,No-Timefilter,absolute,0.1030004794543428,3.9243300764005603e-07,-0.39462575431055896,0.4401815588727552,0.1950136374884361,2415,True
HOBE,CCI Passive,Y2015,absolute,0.047166327813866336,0.23490799266995424,-0.3677565003836477,0.42468100296532413,0.21238905505040925,636,False
HOBE,CCI Passive,Y2016,absolute,0.16067995856709474,2.7771276095557013e-05,-0.3928755544376855,0.4362861052828592,0.18972180788767384,674,True
HOBE,CCI Passive,Y2017,absolute,0.09957687075685168,0.01318994926096103,-0.4214754974313409,0.4576678099667381,0.17837665022293142,619,True
HOBE,CCI Passive,Y2018,absolute,0.08567315482522661,0.05911900547494056,-0.3980177074382717,0.4427659766904854,0.1939680764462592,486,False
HOBE,CCI Passive,winter,absolute,-0.005008017849177746,0.9415299279432412,-0.3927625534101381,0.43172754959833104,0.1792379806874862,217,False
HOBE,CCI Passive,spring,absolute,0.13031982418274946,0.002095598323272787,-0.3507514547657657,0.4047808494768201,0.20204195871866587,555,True
HOBE,CCI Passive,summer,absolute,0.2102353471763721,4.416691915002864e-11,-0.3590675453219108,0.4006888293419469,0.17782585823191605,963,True
HOBE,CCI Passive,fall,absolute,0.017860975088991555,0.6419762585879043,-0.4813862044558824,0.5172567231594949,0.18926658398475368,680,False
HOBE,CCI Passive,Y2015-winter,absolute,-0.3278985958718359,0.05448433675416206,-0.4439635242857144,0.4985227048539641,0.2267625991179333,35,False
HOBE,CCI Passive,Y2016-winter,absolute,0.16347560395033006,0.1828462494918496,-0.38451727867647056,0.41620936159364297,0.15930064368177962,68,False
HOBE,CCI Passive,Y2017-winter,absolute,0.02981554236024773,0.8009077393623231,-0.3587258564864866,0.3943921325142198,0.1638929958148017,74,False
HOBE,CCI Passive,Y2018-winter,absolute,-0.13586255232721214,0.40320621172127147,-0.4249465602500001,0.4598362382631392,0.17569799928197152,40,False
HOBE,CCI Passive,Y2015-spring,absolute,0.11204824688641432,0.18274782758084407,-0.30995629380419576,0.37513331111626935,0.21131042813884704,143,False
HOBE,CCI Passive,Y2016-spring,absolute,0.2002471640314276,0.010621036194717524,-0.3751038156234569,0.4252941258136036,0.2004300899472956,162,True
HOBE,CCI Passive,Y2017-spring,absolute,0.030927432415264126,0.719770651770815,-0.3562963282481751,0.3993845640681904,0.18044654746712974,137,False
HOBE,CCI Passive,Y2018-spring,absolute,0.08172428458844724,0.3895011060723315,-0.36074240955752224,0.4170836605381383,0.2093410944715012,113,False
HOBE,CCI Passive,Y2015-summer,absolute,0.22118237518211012,0.0003826483084066411,-0.3263260120472441,0.3768366006998258,0.18845996256059755,254,True
HOBE,CCI Passive,Y2016-summer,absolute,0.25985395771939146,2.0498713720250648e-05,-0.3587523361450383,0.40209147997684747,0.1815883244607127,262,True
HOBE,CCI Passive,Y2017-summer,absolute,0.11928425824677785,0.06283472246764353,-0.3926573270491805,0.4256673220427212,0.1643559934094731,244,False
HOBE,CCI Passive,Y2018-summer,absolute,0.19756879173939068,0.004721524894105513,-0.3600676808620689,0.3968541339497829,0.16686661988439574,203,True
HOBE,CCI Passive,Y2015-fall,absolute,-0.05353354849936001,0.4469801871177636,-0.4467835971568628,0.4941500402655769,0.21111295461445626,204,False
HOBE,CCI Passive,Y2016-fall,absolute,0.02038668285904394,0.7847265106407053,-0.4609396623076923,0.4964266267662802,0.18432043694126354,182,False
HOBE,CCI Passive,Y2017-fall,absolute,0.2455959314378342,0.0015254474968078773,-0.5471136265853659,0.563534568688635,0.1350477312349038,164,True
HOBE,CCI Passive,Y2018-fall,absolute,-0.16800123429279734,0.056054544470741895,-0.4813931685384616,0.5202797620962206,0.1973617190120724,130,False
HOBE,CCI Passive,M01,absolute,0.24065016998835856,0.07675588169725486,-0.3580433474545455,0.3872270015169952,0.14747783578350576,55,False
HOBE,CCI Passive,M02,absolute,-0.3567960450711355,0.016133325473736373,-0.3478864413333333,0.3719131228535325,0.13150815521136305,45,True
HOBE,CCI Passive,M03,absolute,-0.08420053327670904,0.5152659848867867,-0.2901948011290324,0.3315864920208359,0.16042624189441487,62,False
HOBE,CCI Passive,M04,absolute,-0.3868592631959236,5.809823491098048e-08,-0.30625862970108697,0.3717408014454295,0.21070566008748484,184,True
HOBE,CCI Passive,M05,absolute,0.2582610148127694,4.23135491504286e-06,-0.3893960901618123,0.4358205522611793,0.1957300149183386,309,True
HOBE,CCI Passive,M06,absolute,0.2520972753616844,4.972073639612336e-06,-0.371802939203125,0.4142897112256329,0.1827526722850739,320,True
HOBE,CCI Passive,M07,absolute,0.20343793772076224,0.00019433599540698103,-0.34652382244713004,0.3905833811731345,0.1802127024525965,331,True
HOBE,CCI Passive,M08,absolute,0.17099983829075951,0.0024399657578969888,-0.3593132063141026,0.3970717831685051,0.1689971028062182,312,True
HOBE,CCI Passive,M09,absolute,0.1279469870151962,0.02937558024131073,-0.3954288682068965,0.4380575975948426,0.18849527580068925,290,True
HOBE,CCI Passive,M10,absolute,0.14361035055201793,0.032454682471291824,-0.5619276006756757,0.5795782177502357,0.14194464445486527,222,True
HOBE,CCI Passive,M11,absolute,-0.05442847771652345,0.4834738751240347,-0.5233352375000001,0.5548243867408215,0.18425615135768805,168,False
HOBE,CCI Passive,M12,absolute,-0.12117898905518165,0.1930942229826601,-0.4263435907692309,0.4711779196985639,0.20059854092556345,117,False
HOBE,CCI Passive,Y2015-M01,absolute,,,,,,0,
HOBE,CCI Passive,Y2016-M01,absolute,0.3455556517086647,0.22623026563884416,-0.4056674535714285,0.4540996520747213,0.20405982242287615,14,False
HOBE,CCI Passive,Y2017-M01,absolute,-0.02288237765582974,0.9215736097108564,-0.31798761333333336,0.34589480694445673,0.13611427271860027,21,False
HOBE,CCI Passive,Y2018-M01,absolute,0.0875607460181117,0.7135623266967148,-0.366764994,0.3773302801006039,0.08866554830925122,20,False
HOBE,CCI Passive,Y2015-M02,absolute,,,,,,0,
HOBE,CCI Passive,Y2016-M02,absolute,-0.6411228486494798,0.0009787017399350737,-0.3430026052173914,0.374054402229548,0.14921765526031705,23,True
HOBE,CCI Passive,Y2017-M02,absolute,0.019047064732128843,0.934688919483982,-0.3572633314285714,0.37397229393709297,0.11053591565247103,21,False
HOBE,CCI Passive,Y2018-M02,absolute,,,-0.26329998,0.26329998,0.0,1,
HOBE,CCI Passive,Y2015-M03,absolute,,,,,,0,
HOBE,CCI Passive,Y2016-M03,absolute,-0.18643048122306335,0.3239289193095343,-0.2739419493333333,0.3310109319068404,0.18580647307693124,30,False
HOBE,CCI Passive,Y2017-M03,absolute,0.5296091180346879,0.003131365315531276,-0.3319118589655172,0.3470791033724685,0.10148114049364647,29,True
HOBE,CCI Passive,Y2018-M03,absolute,0.1802321719430004,0.8846301838629624,-0.04945842666666669,0.11011354386887867,0.09838117998388424,3,False
HOBE,CCI Passive,Y2015-M04,absolute,-0.36647931743780543,0.005924828890814983,-0.26149870480000004,0.3382851552307964,0.2146049245414617,55,True
HOBE,CCI Passive,Y2016-M04,absolute,-0.4755579472032774,0.00042067973735103817,-0.3448309017843137,0.4064750261462045,0.2152059387079608,51,True
HOBE,CCI Passive,Y2017-M04,absolute,-0.5525402015531604,0.00021824617259673764,-0.35791981250000005,0.4019785763173904,0.1829759099939687,40,True
HOBE,CCI Passive,Y2018-M04,absolute,-0.1779279619111725,0.28518737100431457,-0.26489448973684226,0.33416700241641284,0.2037117935001038,38,False
HOBE,CCI Passive,Y2015-M05,absolute,0.20175920309134374,0.059424156078693925,-0.3402422869318182,0.3964279227000328,0.20344602252113325,88,False
HOBE,CCI Passive,Y2016-M05,absolute,0.411040805929166,0.00013796152214145497,-0.4316318970370371,0.46598361038561203,0.17559792313184805,81,True
HOBE,CCI Passive,Y2017-M05,absolute,0.12195716651656135,0.3218107186331318,-0.3657405964705882,0.4182540014843231,0.20290447469434092,68,False
HOBE,CCI Passive,Y2018-M05,absolute,0.2571238326265016,0.029228890078855086,-0.4242989776388888,0.4621447419452608,0.18316151364914368,72,True
HOBE,CCI Passive,Y2015-M06,absolute,0.23264678946400225,0.03908859302921682,-0.3522331091139241,0.3978675547746044,0.18501466965152047,79,True
HOBE,CCI Passive,Y2016-M06,absolute,0.3509003026740338,0.0009246776043617145,-0.3620903533720929,0.4106043974468872,0.19361442920814065,86,True
HOBE,CCI Passive,Y2017-M06,absolute,0.01466024744303582,0.8947017708437843,-0.3853029391666667,0.4272385575101982,0.1845926057373991,84,False
HOBE,CCI Passive,Y2018-M06,absolute,0.28854398237354145,0.014674805130271732,-0.3893705302112678,0.4210301347337976,0.16017791532216966,71,True
HOBE,CCI Passive,Y2015-M07,absolute,0.217773796158326,0.043984003692767344,-0.30994777220930225,0.36410565571336667,0.1910636203596884,86,True
HOBE,CCI Passive,Y2016-M07,absolute,0.14980697182021935,0.1540679777809469,-0.3399568971739131,0.3885966588464239,0.1882463049583961,92,False
HOBE,CCI Passive,Y2017-M07,absolute,0.2716114516649042,0.016871108342307192,-0.4132576589610389,0.43588494129380617,0.13861381372989656,77,True
HOBE,CCI Passive,Y2018-M07,absolute,0.15500218277510305,0.1812295259812399,-0.32825003342105263,0.3729719407155209,0.17708750413335173,76,False
HOBE,CCI Passive,Y2015-M08,absolute,0.22284684378608213,0.03580926959261649,-0.31915598910112364,0.3696736892115978,0.18654246464597948,89,True
HOBE,CCI Passive,Y2016-M08,absolute,0.26159509092601485,0.016232302297682015,-0.37592032309523815,0.4077754593781763,0.15800232895452695,84,True
HOBE,CCI Passive,Y2017-M08,absolute,0.12109632641391012,0.27548072624694625,-0.3809891707228916,0.41433049188345256,0.1628404381481061,83,False
HOBE,CCI Passive,Y2018-M08,absolute,0.002204095142947532,0.9871371120522862,-0.3660969469642856,0.3967050574898774,0.15280028815900812,56,False
HOBE,CCI Passive,Y2015-M09,absolute,0.2205690203742192,0.0437830342043798,-0.33001783964285725,0.3841950475111247,0.19670805791715,84,True
HOBE,CCI Passive,Y2016-M09,absolute,0.1310171991117079,0.2466961138510559,-0.40681524637500005,0.4490931720811438,0.1902262666582927,80,False
HOBE,CCI Passive,Y2017-M09,absolute,0.2803713690834064,0.021558849418400014,-0.4794130485074627,0.4982560849887063,0.13572860843998286,67,True
HOBE,CCI Passive,Y2018-M09,absolute,-0.11825358125294905,0.3723801261177678,-0.3777454116949154,0.4215059225167068,0.18701777097404132,59,False
HOBE,CCI Passive,Y2015-M10,absolute,-0.16634439316760352,0.1925823882197652,-0.5202733641269842,0.5460124290078765,0.16566592652405,63,False
HOBE,CCI Passive,Y2016-M10,absolute,0.18057213669794095,0.16738295534220907,-0.5684764303333334,0.5840386614104301,0.13392425537428934,60,False
HOBE,CCI Passive,Y2017-M10,absolute,0.40404487989007204,0.0016585133608328776,-0.6144929520689655,0.6245717807443465,0.11175115730824536,58,True
HOBE,CCI Passive,Y2018-M10,absolute,0.18706045566046184,0.24155772491251576,-0.5419884968292683,0.5565305161639661,0.12639099938872542,41,False
HOBE,CCI Passive,Y2015-M11,absolute,-0.20351315520029892,0.12891610243858453,-0.5376339184210526,0.5717399778825312,0.19451573733850475,57,False
HOBE,CCI Passive,Y2016-M11,absolute,-0.09259112179655274,0.5597551494869318,-0.41040983357142863,0.4432328843596395,0.1673892418455796,42,False
HOBE,CCI Passive,Y2017-M11,absolute,0.2862582396913446,0.07727868009745016,-0.5632145971794872,0.5734086621818569,0.10764205214104226,39,False
HOBE,CCI Passive,Y2018-M11,absolute,-0.3026098465105433,0.1040768915282051,-0.6024201416666666,0.6326845411293869,0.1933383084089032,30,False
HOBE,CCI Passive,Y2015-M12,absolute,-0.3278985958718359,0.05448433675416206,-0.4439635242857144,0.4985227048539641,0.2267625991179333,35,False
HOBE,CCI Passive,Y2016-M12,absolute,0.2648269268992786,0.1499372710544102,-0.4057667961290324,0.42784836407485466,0.13567435203718411,31,False
HOBE,CCI Passive,Y2017-M12,absolute,-0.12635173107478664,0.4907692773673118,-0.3864201106250001,0.435203725060762,0.20020434663444764,32,False
HOBE,CCI Passive,Y2018-M12,absolute,-0.19387057422132886,0.42645015847210505,-0.4946980289473684,0.5400333788765564,0.2165869581863576,19,False
HOBE,CCI Passive,No-Timefilter,absolute,0.32487114330071665,0.0,-0.182988155532388,0.21599084862561832,0.11474921187036252,23836,True
HOBE,CCI Passive,Y2015,absolute,0.35970264430460264,1.5880804724013765e-166,-0.18700503094287804,0.2141658798213356,0.10438458929219384,5462,True
HOBE,CCI Passive,Y2016,absolute,0.2241287470436677,1.9502819323079027e-73,-0.16357683004860452,0.2088426800477055,0.12983792081190393,6378,True
HOBE,CCI Passive,Y2017,absolute,0.2533450615746276,2.993897783688386e-94,-0.18407237028919807,0.218332811538762,0.11741626416530596,6397,True
HOBE,CCI Passive,Y2018,absolute,0.4554689420435749,6.199033105392969e-285,-0.19994288649223074,0.22296863793260188,0.09868057378569824,5599,True
HOBE,CCI Passive,winter,absolute,0.1660950069642405,5.252538334716953e-38,-0.20075701299831644,0.2424275449639687,0.13589604957190934,5940,True
HOBE,CCI Passive,spring,absolute,0.3059532728048818,2.1055418784219025e-113,-0.1507231082949751,0.19008635914450367,0.11582473206839053,5214,True
HOBE,CCI Passive,summer,absolute,0.2926539345212213,4.108560411356269e-139,-0.1799787577992333,0.20321621562586512,0.09436353657182964,7043,True
HOBE,CCI Passive,fall,absolute,0.28187776586482816,1.7228489976206931e-103,-0.19786280195602055,0.224278965153372,0.10560002752073512,5639,True
HOBE,CCI Passive,Y2015-winter,absolute,0.23486868302890015,2.486201351312929e-09,-0.1977642028457869,0.2253926218449508,0.10812564013642384,629,True
HOBE,CCI Passive,Y2016-winter,absolute,0.14521566070420666,1.162335337114296e-09,-0.18064704346551724,0.24107747588850245,0.1596402050485372,1740,True
HOBE,CCI Passive,Y2017-winter,absolute,0.14008649948937574,3.245478492179893e-09,-0.21594983368361576,0.2503690719952476,0.12668994255180696,1770,True
HOBE,CCI Passive,Y2018-winter,absolute,0.1671018026407186,9.552230675413041e-13,-0.20629978476957248,0.2415343664388259,0.1256154806344867,1801,True
HOBE,CCI Passive,Y2015-spring,absolute,0.2342188384357219,3.8815153589678595e-17,-0.1642909120031796,0.19530593788097092,0.10560731795064757,1258,True
